# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,40,233.385,233.385
1,50,675.186,675.186
1,93,199.248,141.248
2,22,211.64,211.64
2,69,752.539,752.539
2,93,162.596,162.596
5,27,763.716,763.716
6,11,534.287,534.287
12,21,759.873,759.873
27,99,720.324,720.324
51,88,716.436,716.436
335,80,797.392,797.392
401,86,599.246,266.246
408,86,783.248,783.248
457,6,565.087,565.087
