# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
957,72,691.729,546.729
986,72,798.456,798.456
2450,87,744.713,664.713
2487,87,519.627,519.627
2840,82,680.65,680.65
8403,60,733.866,733.866
11340,23,649.633,649.633
11941,10,771.011,771.011
12069,96,788.717,628.717
12070,96,732.664,732.664
13067,16,762.939,762.939
13683,0,756.481,735.481
13684,0,584.389,584.389
14978,65,784.71,765.71
15894,10,671.386,509.386
15953,10,744.209,744.209
16370,61,719.811,594.811
16372,61,699.852,699.852
16551,70,718.438,718.438
17396,81,789.276,789.276
18447,3,791.736,789.736
19222,72,768.489,768.489
21774,65,796.973,776.973
23507,53,715.684,715.684
25286,35,694.253,493.253
25287,35,727.274,727.274
25378,30,798.371,328.371
25423,30,475.657,402.657
25424,30,537.974,537.974
25779,13,778.552,602.552
26692,25,776.22,461.22
26726,72,485.942,432.942
26728,72,622.789,622.789
26899,25,643.444,643.444
27167,15,728.695,728.695
27200,50,799.962,85.9616
27201,50,713.155,119.155
27202,50,593.231,202.231
27203,50,390.118,78.1178
27204,50,311.07,48.0704
27205,50,262.79,111.79
27213,50,748.995,748.995
27334,33,784.813,778.813
28517,5,800.461,799.461
29454,55,767.006,767.006
29494,30,794.99,794.99
29639,49,647.544,647.544
29778,37,726.003,726.003
29830,92,684.16,669.16
29840,60,631.764,485.764
29860,60,770.133,770.133
29883,54,780.146,554.146
29968,99,758.087,758.087
30062,54,493.432,493.432
30113,52,644.948,644.948
30484,7,764.239,447.239
30486,7,315.708,175.708
30494,7,395.705,395.705
30808,53,781.926,58.9258
30809,53,722.955,55.9546
30810,53,666.179,56.1786
30811,53,609.436,56.4357
30812,53,552.716,56.7156
30813,53,495.021,57.0214
30814,53,437.372,57.372
30815,53,379.757,57.7572
30816,53,321.182,58.1818
30817,53,262.67,58.6698
30818,53,203.211,59.2115
30819,53,143.836,59.8358
30820,53,83.534,60.534
30821,53,61.342,61.342
30853,51,756.273,568.273
30854,51,577.771,577.771
30855,90,791.167,791.167
30871,96,789.855,585.855
30872,96,613.232,613.232
31405,79,789.639,768.639
31406,79,388.786,388.786
31639,68,777.449,732.449
31653,68,267.906,267.906
31768,72,698.182,540.182
31781,72,271.026,271.026
32422,50,618.75,236.75
32423,50,520.5,520.5
32667,91,752.683,752.683
34001,32,774.115,625.115
34400,64,695.332,624.332
45428,63,781.849,633.849
50368,64,774.717,734.717
50404,70,774.726,752.726
53411,17,716.659,716.659
53990,43,780.3,667.3
54030,46,787.944,615.944
54031,46,497.373,497.373
79017,79,754.553,352.553
79018,79,401.662,384.662
79019,79,469.197,469.197
