# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 18 2014 - 09:10:25
#
# Loaded time stamp           : 20140326-06h02m10s623757us
#
# random seed             : 1395813730
32 : 1 c 0
32 : 20 c 0
32 : 21 c 0
32 : 57 c 0
32 : 72 c 0
32 : Agent Points Created 0
33 : 1 c 0
33 : 33 c 0
33 : Agent Points Created 0
34 : 4 c 0
34 : 34 c 0
34 : 42 c 0
34 : 81 c 0
34 : Agent Points Created 0
35 : 27 c 0
35 : 63 c 0
35 : Agent Points Created 0
36 : 57 c 0
36 : 63 c 0
36 : Agent Points Created 0
37 : 85 c 0
37 : Agent Points Created 0
38 : 83 c 0
38 : Agent Points Created 0
39 : 96 c 0
39 : Agent Points Created 0
40 : 17 c 0
40 : 17 c 0
40 : 50 c 0
40 : Agent Points Created 0
41 : 62 c 0
41 : 87 c 0
41 : Agent Points Created 0
42 : 25 c 0
42 : 35 c 0
42 : 86 c 0
42 : 96 c 0
42 : Agent Points Created 0
43 : Agent Points Created 0
44 : 1 c 0
44 : 36 c 0
44 : 49 c 0
44 : 81 c 0
44 : Agent Points Created 0
45 : 2 c 0
45 : 26 c 0
45 : 38 c 0
45 : 50 c 0
45 : 62 c 0
45 : Agent Points Created 0
46 : 16 c 0
46 : 38 c 0
46 : Agent Points Created 0
47 : 1 c 0
47 : Agent Points Created 0
48 : 3 c 0
48 : Agent Points Created 0
49 : Agent Points Created 0
50 : 26 c 0
50 : 55 c 0
50 : 87 c 0
50 : Agent Points Created 0
51 : 7 c 0
51 : 26 c 0
51 : 28 c 0
51 : 32 c 0
51 : 33 c 0
51 : 50 c 0
51 : 57 c 0
51 : 57 c 0
51 : 60 c 0
51 : 74 c 0
51 : 75 c 0
51 : 83 c 0
51 : 89 c 0
51 : 92 c 0
51 : 99 c 0
51 : Agent Points Created 0
52 : 28 c 0
52 : 60 c 0
52 : 83 c 0
52 : 89 c 0
52 : 90 c 0
52 : Agent Points Created 0
53 : 28 c 0
53 : 66 c 0
53 : 80 c 0
53 : Agent Points Created 0
54 : 37 c 0
54 : 81 c 0
54 : Agent Points Created 0
55 : 20 c 0
55 : 23 c 0
55 : 50 c 0
55 : Agent Points Created 0
56 : 42 c 0
56 : 76 c 0
56 : 83 c 0
56 : Agent Points Created 0
57 : 10 c 0
57 : 57 c 0
57 : 72 c 0
57 : Agent Points Created 0
58 : 12 c 0
58 : 28 c 0
58 : Agent Points Created 0
59 : 27 c 0
59 : 50 c 0
59 : 86 c 0
59 : Agent Points Created 0
60 : 4 c 0
60 : 33 c 0
60 : 55 c 0
60 : 63 c 0
60 : Agent Points Created 0
61 : 21 c 0
61 : 56 c 0
61 : 57 c 0
61 : 81 c 0
61 : Agent Points Created 0
62 : 2 c 0
62 : 34 c 0
62 : Agent Points Created 0
63 : 28 c 0
63 : 64 c 0
63 : Agent Points Created 0
64 : Agent Points Created 0
65 : 1 c 0
65 : 17 c 0
65 : Agent Points Created 0
66 : 56 c 0
66 : 57 c 0
66 : Agent Points Created 0
67 : 25 c 0
67 : 35 c 0
67 : 88 c 0
67 : 96 c 0
67 : Agent Points Created 0
68 : Agent Points Created 0
69 : 49 c 0
69 : Agent Points Created 0
70 : 59 c 0
70 : 62 c 0
70 : 96 c 0
70 : Agent Points Created 0
71 : 16 c 0
71 : 60 c 0
71 : Agent Points Created 0
72 : 17 c 0
72 : 81 c 0
72 : 88 c 0
72 : Agent Points Created 0
73 : 1 c 0
73 : 81 c 0
73 : Agent Points Created 0
74 : 9 c 0
74 : 33 c 0
74 : 60 c 0
74 : 85 c 0
74 : Agent Points Created 0
75 : 55 c 0
75 : 59 c 0
75 : 62 c 0
75 : 86 c 0
75 : 87 c 0
75 : Agent Points Created 0
76 : 4 c 0
76 : 7 c 0
76 : 26 c 0
76 : 32 c 0
76 : 33 c 0
76 : 57 c 0
76 : 57 c 0
76 : 74 c 0
76 : 75 c 0
76 : 89 c 0
76 : 92 c 0
76 : 99 c 0
76 : Agent Points Created 0
77 : 89 c 0
77 : 90 c 0
77 : Agent Points Created 0
78 : 66 c 0
78 : Agent Points Created 0
79 : 80 c 0
79 : Agent Points Created 0
80 : 37 c 0
80 : Agent Points Created 0
81 : 42 c 0
81 : 60 c 0
81 : 67 c 0
81 : 76 c 0
81 : Agent Points Created 0
82 : 10 c 0
82 : 57 c 0
82 : 72 c 0
82 : Agent Points Created 0
83 : 17 c 0
83 : Agent Points Created 0
84 : 27 c 0
84 : 55 c 0
84 : 64 c 0
84 : Agent Points Created 0
85 : 4 c 0
85 : 63 c 0
85 : Agent Points Created 0
86 : 1 c 0
86 : 23 c 0
86 : 55 c 0
86 : 57 c 0
86 : 67 c 0
86 : Agent Points Created 0
87 : 2 c 0
87 : 33 c 0
87 : 87 c 0
87 : Agent Points Created 0
88 : 28 c 0
88 : 28 c 0
88 : Agent Points Created 0
89 : 20 c 0
89 : 28 c 0
89 : Agent Points Created 0
90 : 1 c 0
90 : 34 c 0
90 : 64 c 0
90 : 86 c 0
90 : Agent Points Created 0
91 : 57 c 0
91 : 81 c 0
91 : Agent Points Created 0
92 : 1 c 0
92 : 12 c 0
92 : 25 c 0
92 : 35 c 0
92 : Agent Points Created 0
93 : 2 c 0
93 : Agent Points Created 0
94 : 49 c 0
94 : 56 c 0
94 : 96 c 0
94 : Agent Points Created 0
95 : 26 c 0
95 : 62 c 0
95 : Agent Points Created 0
96 : 16 c 0
96 : Agent Points Created 0
97 : 2 c 0
97 : 81 c 0
97 : Agent Points Created 0
98 : 96 c 0
98 : Agent Points Created 0
99 : 5 die
99 : 5 lf 100
99 : 5 a 0.466418
99 : 8 die
99 : 8 lf 100
99 : 8 a 0.408116
99 : 11 die
99 : 11 lf 100
99 : 11 a 0.553871
99 : 14 die
99 : 14 lf 100
99 : 14 a 0.26236
99 : 15 die
99 : 15 lf 100
99 : 15 a 0.204058
99 : 18 die
99 : 18 lf 100
99 : 18 a 0.0583022
99 : 19 die
99 : 19 lf 100
99 : 19 a 0.233209
99 : 21 c 0
99 : 24 die
99 : 24 lf 100
99 : 24 a 0.641325
99 : 29 die
99 : 29 lf 100
99 : 29 a 0.291511
99 : 40 die
99 : 40 lf 100
99 : 40 a 0.174907
99 : 44 die
99 : 44 lf 100
99 : 44 a 0.52472
99 : 45 die
99 : 45 lf 100
99 : 45 a 0.233209
99 : 46 die
99 : 46 lf 100
99 : 46 a 0.174907
99 : 47 die
99 : 47 lf 100
99 : 47 a 0.26236
99 : 48 die
99 : 48 lf 100
99 : 48 a 0.0291511
99 : 51 die
99 : 51 lf 100
99 : 51 a 0.204058
99 : 53 die
99 : 53 lf 100
99 : 53 a 0.378965
99 : 54 die
99 : 54 lf 100
99 : 54 a 0.0874534
99 : 58 die
99 : 58 lf 100
99 : 58 a 0.26236
99 : 65 die
99 : 65 lf 100
99 : 65 a 0.466418
99 : 69 die
99 : 69 lf 100
99 : 69 a 0.204058
99 : 73 die
99 : 73 lf 100
99 : 73 a 0.320662
99 : 77 die
99 : 77 lf 100
99 : 77 a 0.641325
99 : 78 die
99 : 78 lf 100
99 : 78 a 0.174907
99 : 79 die
99 : 79 lf 100
99 : 79 a 0.291511
99 : 82 die
99 : 82 lf 100
99 : 82 a 0.233209
99 : 83 c 0
99 : 84 die
99 : 84 lf 100
99 : 84 a 0.145756
99 : 85 c 0
99 : 93 die
99 : 93 lf 100
99 : 93 a 0.0874534
99 : 94 die
99 : 94 lf 100
99 : 94 a 0.233209
99 : 95 die
99 : 95 lf 100
99 : 95 a 0.26236
99 : 97 die
99 : 97 lf 100
99 : 97 a 0.26236
99 : 98 die
99 : 98 lf 100
99 : 98 a 0.320662
99 : Agent Points Created 0
100 : 26 c 0
100 : 28 c 0
100 : 33 c 0
100 : 38 c 0
100 : 55 c 0
100 : Agent Points Created 0
101 : 26 c 0
101 : 28 c 0
101 : 32 c 0
101 : 57 c 0
101 : 60 c 0
101 : 74 c 0
101 : 75 c 0
101 : 89 c 0
101 : 92 c 0
101 : 99 c 0
101 : Agent Points Created 0
102 : 38 c 0
102 : 60 c 0
102 : 89 c 0
102 : Agent Points Created 0
103 : 4 c 0
103 : Agent Points Created 0
104 : 66 c 0
104 : 67 c 0
104 : Agent Points Created 0
105 : 90 c 0
105 : Agent Points Created 0
106 : 0 c 0
106 : 33 c 0
106 : 37 c 0
106 : 42 c 0
106 : 67 c 0
106 : 76 c 0
106 : 80 c 0
106 : Agent Points Created 0
107 : 57 c 0
107 : 72 c 0
107 : 81 c 0
107 : Agent Points Created 0
108 : 17 c 0
108 : 81 c 0
108 : Agent Points Created 0
109 : 1 c 0
109 : 21 c 0
109 : 49 c 0
109 : 55 c 0
109 : 57 c 0
109 : Agent Points Created 0
110 : 4 c 0
110 : 17 c 0
110 : 63 c 0
110 : Agent Points Created 0
111 : 57 c 0
111 : Agent Points Created 0
112 : 87 c 0
112 : Agent Points Created 0
113 : 7 c 0
113 : 20 c 0
113 : Agent Points Created 0
114 : Agent Points Created 0
115 : 33 c 0
115 : 59 c 0
115 : 64 c 0
115 : Agent Points Created 0
116 : 57 c 0
116 : Agent Points Created 0
117 : 25 c 0
117 : 35 c 0
117 : 76 c 0
117 : Agent Points Created 0
118 : 23 c 0
118 : 34 c 0
118 : 59 c 0
118 : Agent Points Created 0
119 : 42 c 0
119 : 96 c 0
119 : Agent Points Created 0
120 : Agent Points Created 0
121 : 16 c 0
121 : Agent Points Created 0
122 : 85 c 0
122 : 86 c 0
122 : Agent Points Created 0
123 : 2 c 0
123 : Agent Points Created 0
124 : 1 c 0
124 : 1 c 0
124 : Agent Points Created 0
125 : 55 c 0
125 : 62 c 0
125 : 96 c 0
125 : Agent Points Created 0
126 : 26 c 0
126 : 32 c 0
126 : 57 c 0
126 : 74 c 0
126 : 75 c 0
126 : 81 c 0
126 : 92 c 0
126 : 99 c 0
126 : Agent Points Created 0
127 : 81 c 0
127 : 83 c 0
127 : 85 c 0
127 : Agent Points Created 0
128 : 12 c 0
128 : 33 c 0
128 : Agent Points Created 0
129 : 60 c 0
129 : Agent Points Created 0
130 : 3 c 0
130 : 4 c 0
130 : 49 c 0
130 : 66 c 0
130 : 90 c 0
130 : Agent Points Created 0
131 : 0 c 0
131 : 42 c 0
131 : 67 c 0
131 : Agent Points Created 0
132 : 9 c 0
132 : 28 c 0
132 : 57 c 0
132 : 60 c 0
132 : 72 c 0
132 : 80 c 0
132 : Agent Points Created 0
133 : 26 c 0
133 : Agent Points Created 0
134 : 21 c 0
134 : 33 c 0
134 : 49 c 0
134 : 55 c 0
134 : 81 c 0
134 : Agent Points Created 0
135 : 4 c 0
135 : 63 c 0
135 : Agent Points Created 0
136 : 37 c 0
136 : 57 c 0
136 : 81 c 0
136 : Agent Points Created 0
137 : 28 c 0
137 : 28 c 0
137 : 57 c 0
137 : 87 c 0
137 : Agent Points Created 0
138 : 26 c 0
138 : 60 c 0
138 : Agent Points Created 0
139 : 17 c 0
139 : Agent Points Created 0
140 : 20 c 0
140 : 21 c 0
140 : 64 c 0
140 : Agent Points Created 0
141 : 1 c 0
141 : 57 c 0
141 : 67 c 0
141 : Agent Points Created 0
142 : 7 c 0
142 : 22 c 0
142 : 25 c 0
142 : 35 c 0
142 : 76 c 0
142 : Agent Points Created 0
143 : 81 c 0
143 : Agent Points Created 0
144 : 96 c 0
144 : Agent Points Created 0
145 : 33 c 0
145 : Agent Points Created 0
146 : 16 c 0
146 : Agent Points Created 0
147 : 34 c 0
147 : 60 c 0
147 : 63 c 0
147 : Agent Points Created 0
148 : Agent Points Created 0
149 : 6 die
149 : 6 lf 150
149 : 6 a 0.155473
149 : 13 die
149 : 13 lf 150
149 : 13 a 0.388682
149 : 23 c 0
149 : 31 die
149 : 31 lf 150
149 : 31 a 0.544154
149 : 36 die
149 : 36 lf 150
149 : 36 a 0.544154
149 : 52 die
149 : 52 lf 150
149 : 52 a 0.233209
149 : 70 die
149 : 70 lf 150
149 : 70 a 0.583022
149 : Agent Points Created 0
150 : 28 c 0
150 : 38 c 0
150 : 55 c 0
150 : Agent Points Created 0
151 : 1 c 0
151 : 26 c 0
151 : 28 c 0
151 : 32 c 0
151 : 74 c 0
151 : 75 c 0
151 : 89 c 0
151 : 92 c 0
151 : 96 c 0
151 : 99 c 0
151 : Agent Points Created 0
152 : 60 c 0
152 : 85 c 0
152 : 88 c 0
152 : 89 c 0
152 : Agent Points Created 0
153 : 59 c 0
153 : 88 c 0
153 : Agent Points Created 0
154 : 3 c 0
154 : 17 c 0
154 : 57 c 0
154 : 86 c 0
154 : Agent Points Created 0
155 : 3 c 0
155 : 38 c 0
155 : 76 c 0
155 : Agent Points Created 0
156 : 0 c 0
156 : 33 c 0
156 : 42 c 0
156 : 66 c 0
156 : Agent Points Created 0
157 : 2 c 0
157 : 4 c 0
157 : 9 c 0
157 : 57 c 0
157 : 72 c 0
157 : 90 c 0
157 : Agent Points Created 0
158 : 80 c 0
158 : Agent Points Created 0
159 : 21 c 0
159 : 55 c 0
159 : Agent Points Created 0
160 : 4 c 0
160 : Agent Points Created 0
161 : 4 c 0
161 : 37 c 0
161 : 57 c 0
161 : Agent Points Created 0
162 : 81 c 0
162 : 87 c 0
162 : Agent Points Created 0
163 : 33 c 0
163 : Agent Points Created 0
164 : 12 c 0
164 : 20 c 0
164 : Agent Points Created 0
165 : 21 c 0
165 : 64 c 0
165 : Agent Points Created 0
166 : 1 c 0
166 : 57 c 0
166 : Agent Points Created 0
167 : 22 c 0
167 : 25 c 0
167 : 35 c 0
167 : 49 c 0
167 : Agent Points Created 0
168 : 83 c 0
168 : Agent Points Created 0
169 : 7 c 0
169 : 43 c 0
169 : 96 c 0
169 : Agent Points Created 0
170 : 7 c 0
170 : Agent Points Created 0
171 : 16 c 0
171 : 57 c 0
171 : Agent Points Created 0
172 : 60 c 0
172 : 62 c 0
172 : 63 c 0
172 : Agent Points Created 0
173 : 60 c 0
173 : 81 c 0
173 : Agent Points Created 0
174 : 42 c 0
174 : Agent Points Created 0
175 : 33 c 0
175 : 34 c 0
175 : 55 c 0
175 : Agent Points Created 0
176 : 1 c 0
176 : 26 c 0
176 : 28 c 0
176 : 32 c 0
176 : 74 c 0
176 : 75 c 0
176 : 89 c 0
176 : 92 c 0
176 : 96 c 0
176 : 99 c 0
176 : Agent Points Created 0
177 : 89 c 0
177 : Agent Points Created 0
178 : 43 c 0
178 : Agent Points Created 0
179 : 17 c 0
179 : 57 c 0
179 : Agent Points Created 0
180 : 60 c 0
180 : 76 c 0
180 : Agent Points Created 0
181 : 0 c 0
181 : 23 c 0
181 : 42 c 0
181 : 66 c 0
181 : 85 c 0
181 : Agent Points Created 0
182 : 9 c 0
182 : 57 c 0
182 : 72 c 0
182 : 90 c 0
182 : Agent Points Created 0
183 : 26 c 0
183 : Agent Points Created 0
184 : 4 c 0
184 : 21 c 0
184 : 28 c 0
184 : 55 c 0
184 : Agent Points Created 0
185 : 4 c 0
185 : 28 c 0
185 : 55 c 0
185 : 60 c 0
185 : 80 c 0
185 : Agent Points Created 0
186 : 33 c 0
186 : 37 c 0
186 : 57 c 0
186 : Agent Points Created 0
187 : 4 c 0
187 : 33 c 0
187 : 87 c 0
187 : Agent Points Created 0
188 : 26 c 0
188 : 86 c 0
188 : Agent Points Created 0
189 : 20 c 0
189 : Agent Points Created 0
190 : 22 c 0
190 : 64 c 0
190 : Agent Points Created 0
191 : 57 c 0
191 : Agent Points Created 0
192 : 25 c 0
192 : 33 c 0
192 : 35 c 0
192 : Agent Points Created 0
193 : 83 c 0
193 : Agent Points Created 0
194 : 7 c 0
194 : 96 c 0
194 : Agent Points Created 0
195 : 7 c 0
195 : 28 c 0
195 : Agent Points Created 0
196 : 16 c 0
196 : Agent Points Created 0
197 : 63 c 0
197 : Agent Points Created 0
198 : 2 c 0
198 : 12 c 0
198 : 50 c 0
198 : Agent Points Created 0
199 : 10 die
199 : 10 lf 200
199 : 10 a 0.422691
199 : 30 die
199 : 30 lf 200
199 : 30 a 0.160331
199 : 41 die
199 : 41 lf 200
199 : 41 a 0.0874534
199 : 42 c 0
199 : 42 c 0
199 : 61 die
199 : 61 lf 200
199 : 61 a 0.160331
199 : Agent Points Created 0
200 : 55 c 0
200 : Agent Points Created 0
201 : 1 c 0
201 : 26 c 0
201 : 32 c 0
201 : 57 c 0
201 : 74 c 0
201 : 75 c 0
201 : 81 c 0
201 : 89 c 0
201 : 92 c 0
201 : 96 c 0
201 : 99 c 0
201 : Agent Points Created 0
202 : 89 c 0
202 : Agent Points Created 0
203 : 34 c 0
203 : 60 c 0
203 : 62 c 0
203 : Agent Points Created 0
204 : 17 c 0
204 : 33 c 0
204 : 57 c 0
204 : 60 c 0
204 : Agent Points Created 0
205 : Agent Points Created 0
206 : 0 c 0
206 : 43 c 0
206 : 85 c 0
206 : Agent Points Created 0
207 : 9 c 0
207 : 43 c 0
207 : 57 c 0
207 : 66 c 0
207 : 72 c 0
207 : Agent Points Created 0
208 : 1 c 0
208 : Agent Points Created 0
209 : 21 c 0
209 : 55 c 0
209 : Agent Points Created 0
210 : 4 c 0
210 : 17 c 0
210 : 55 c 0
210 : Agent Points Created 0
211 : 37 c 0
211 : 42 c 0
211 : 50 c 0
211 : 57 c 0
211 : 80 c 0
211 : 90 c 0
211 : Agent Points Created 0
212 : 23 c 0
212 : 87 c 0
212 : Agent Points Created 0
213 : 4 c 0
213 : 50 c 0
213 : 81 c 0
213 : Agent Points Created 0
214 : 20 c 0
214 : 33 c 0
214 : Agent Points Created 0
215 : 22 c 0
215 : 33 c 0
215 : 64 c 0
215 : Agent Points Created 0
216 : 57 c 0
216 : Agent Points Created 0
217 : 25 c 0
217 : 28 c 0
217 : 35 c 0
217 : 43 c 0
217 : Agent Points Created 0
218 : 76 c 0
218 : 83 c 0
218 : Agent Points Created 0
219 : 7 c 0
219 : 96 c 0
219 : Agent Points Created 0
220 : 7 c 0
220 : Agent Points Created 0
221 : 16 c 0
221 : 26 c 0
221 : 33 c 0
221 : Agent Points Created 0
222 : 42 c 0
222 : Agent Points Created 0
223 : Agent Points Created 0
224 : 42 c 0
224 : 42 c 0
224 : Agent Points Created 0
225 : 55 c 0
225 : Agent Points Created 0
226 : 26 c 0
226 : 32 c 0
226 : 74 c 0
226 : 75 c 0
226 : 81 c 0
226 : 92 c 0
226 : 96 c 0
226 : 99 c 0
226 : Agent Points Created 0
227 : 62 c 0
227 : 81 c 0
227 : Agent Points Created 0
228 : 3 c 0
228 : 28 c 0
228 : Agent Points Created 0
229 : 21 c 0
229 : 57 c 0
229 : 85 c 0
229 : Agent Points Created 0
230 : 12 c 0
230 : 28 c 0
230 : Agent Points Created 0
231 : 0 c 0
231 : 34 c 0
231 : 43 c 0
231 : 60 c 0
231 : Agent Points Created 0
232 : 9 c 0
232 : 33 c 0
232 : 57 c 0
232 : 57 c 0
232 : 72 c 0
232 : Agent Points Created 0
233 : 66 c 0
233 : Agent Points Created 0
234 : 1 c 0
234 : 55 c 0
234 : 60 c 0
234 : 76 c 0
234 : Agent Points Created 0
235 : 43 c 0
235 : 55 c 0
235 : Agent Points Created 0
236 : 4 c 0
236 : 37 c 0
236 : 42 c 0
236 : 57 c 0
236 : 85 c 0
236 : 90 c 0
236 : Agent Points Created 0
237 : 26 c 0
237 : 87 c 0
237 : Agent Points Created 0
238 : 4 c 0
238 : 28 c 0
238 : 80 c 0
238 : Agent Points Created 0
239 : 21 c 0
239 : 81 c 0
239 : Agent Points Created 0
240 : 20 c 0
240 : 64 c 0
240 : Agent Points Created 0
241 : 57 c 0
241 : Agent Points Created 0
242 : 25 c 0
242 : 33 c 0
242 : 35 c 0
242 : Agent Points Created 0
243 : 33 c 0
243 : 76 c 0
243 : 83 c 0
243 : Agent Points Created 0
244 : 7 c 0
244 : 23 c 0
244 : 96 c 0
244 : Agent Points Created 0
245 : 7 c 0
245 : 43 c 0
245 : Agent Points Created 0
246 : 16 c 0
246 : Agent Points Created 0
247 : Agent Points Created 0
248 : 1 c 0
248 : Agent Points Created 0
249 : 33 c 0
249 : 39 die
249 : 39 lf 250
249 : 39 a 0.186567
249 : 42 c 0
249 : 42 c 0
249 : 56 die
249 : 56 lf 250
249 : 56 a 0.443097
249 : 68 die
249 : 68 lf 250
249 : 68 a 0.221549
249 : Agent Points Created 0
250 : 17 c 0
250 : Agent Points Created 0
251 : 26 c 0
251 : 32 c 0
251 : 74 c 0
251 : 75 c 0
251 : 81 c 0
251 : 92 c 0
251 : 96 c 0
251 : 99 c 0
251 : Agent Points Created 0
252 : 2 c 0
252 : 62 c 0
252 : 81 c 0
252 : Agent Points Created 0
253 : 3 c 0
253 : Agent Points Created 0
254 : 57 c 0
254 : 85 c 0
254 : Agent Points Created 0
255 : 12 c 0
255 : 43 c 0
255 : 60 c 0
255 : Agent Points Created 0
256 : 0 c 0
256 : 3 c 0
256 : 88 c 0
256 : Agent Points Created 0
257 : 9 c 0
257 : 26 c 0
257 : 57 c 0
257 : 72 c 0
257 : Agent Points Created 0
258 : 34 c 0
258 : 66 c 0
258 : Agent Points Created 0
259 : 1 c 0
259 : 28 c 0
259 : 55 c 0
259 : 76 c 0
259 : Agent Points Created 0
260 : 17 c 0
260 : 33 c 0
260 : 55 c 0
260 : 76 c 0
260 : Agent Points Created 0
261 : 37 c 0
261 : 57 c 0
261 : Agent Points Created 0
262 : 21 c 0
262 : 57 c 0
262 : 87 c 0
262 : Agent Points Created 0
263 : 4 c 0
263 : Agent Points Created 0
264 : 20 c 0
264 : 60 c 0
264 : 80 c 0
264 : Agent Points Created 0
265 : 64 c 0
265 : 85 c 0
265 : Agent Points Created 0
266 : 57 c 0
266 : 90 c 0
266 : Agent Points Created 0
267 : 25 c 0
267 : 35 c 0
267 : Agent Points Created 0
268 : 38 c 0
268 : 83 c 0
268 : Agent Points Created 0
269 : 7 c 0
269 : 42 c 0
269 : 42 c 0
269 : 50 c 0
269 : 96 c 0
269 : Agent Points Created 0
270 : 7 c 0
270 : 33 c 0
270 : Agent Points Created 0
271 : 16 c 0
271 : 28 c 0
271 : Agent Points Created 0
272 : 33 c 0
272 : Agent Points Created 0
273 : 17 c 0
273 : 21 c 0
273 : 28 c 0
273 : Agent Points Created 0
274 : 42 c 0
274 : 42 c 0
274 : 81 c 0
274 : Agent Points Created 0
275 : Agent Points Created 0
276 : 23 c 0
276 : 26 c 0
276 : 32 c 0
276 : 75 c 0
276 : 81 c 0
276 : 92 c 0
276 : 96 c 0
276 : 99 c 0
276 : Agent Points Created 0
277 : 59 c 0
277 : 62 c 0
277 : 89 c 0
277 : Agent Points Created 0
278 : 50 c 0
278 : Agent Points Created 0
279 : 33 c 0
279 : 57 c 0
279 : 74 c 0
279 : 85 c 0
279 : 86 c 0
279 : Agent Points Created 0
280 : 12 c 0
280 : 28 c 0
280 : Agent Points Created 0
281 : 0 c 0
281 : 21 c 0
281 : Agent Points Created 0
282 : 9 c 0
