# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,5,380.145,380.145
1,65,400.588,400.588
5,16,718.218,718.218
10,1,643.968,643.968
32,60,760.754,760.754
94,54,505.307,505.307
115,6,785.668,785.668
136,31,625.606,625.606
277,0,781.38,781.38
400,17,737.565,737.565
405,44,772.159,772.159
1081,18,619.222,573.222
1089,18,661.962,661.962
1122,55,678.234,491.234
1124,55,579.714,579.714
1600,68,787.185,683.185
1604,68,606.33,606.33
7326,12,787.973,428.973
8358,93,799.879,181.879
8360,93,616.183,364.183
8372,93,352.143,352.143
8511,23,769.186,330.186
8696,0,752.571,565.571
8822,51,703.136,703.136
8910,70,793.889,793.889
9200,66,608.562,245.562
9338,16,800.583,394.583
9368,66,395.86,198.86
9432,66,433.755,195.755
9452,66,342.604,342.604
9556,95,792.398,28.3976
9558,95,800.153,375.153
9561,95,422.133,407.133
9640,51,590.695,590.695
9671,33,786.011,773.011
9742,31,789.801,580.801
9758,31,675.225,675.225
10111,29,764.923,764.923
10175,59,781.957,751.957
10185,59,748.327,748.327
10600,94,744.479,601.479
11122,49,795.211,289.211
12027,96,707.958,535.958
12690,80,548.507,548.507
12800,0,795.276,733.276
12906,26,767.358,767.358
13181,46,787.467,189.467
13402,85,593.493,488.493
13489,28,797.966,363.966
13490,28,433.022,155.022
13491,28,277.145,242.145
13491,80,550.398,550.398
13492,28,212.304,212.304
13549,31,794.559,376.559
13550,31,599.589,599.589
13566,46,788.622,528.622
13707,26,475.814,475.814
13966,42,789.184,464.184
13970,42,410.996,410.996
14495,66,704.074,704.074
14827,32,792.207,545.207
14916,64,792.393,739.393
14920,64,491.965,491.965
15643,60,529.488,529.488
15815,6,791.28,388.28
16127,32,785.481,775.481
16130,32,303.12,303.12
16261,36,794.908,512.908
16458,42,785.458,611.458
16771,42,561.798,139.798
16982,66,798.412,798.412
17693,18,800.811,205.811
18167,53,789.302,620.302
19349,9,778.962,506.962
19500,33,782.9,128.9
19765,35,798.709,610.709
20046,35,789.101,529.101
20754,64,798.589,582.589
20881,64,774.729,774.729
21167,39,795.808,352.808
21169,39,771.928,771.928
21775,28,800.784,659.784
21876,57,785.662,474.662
21883,28,433.264,222.264
22376,81,790.308,542.308
22678,35,782.1,410.1
23137,15,785.391,108.391
23138,15,676.567,56.5674
23347,15,789.922,789.922
23874,57,784.913,781.913
24571,49,796.501,408.501
24573,49,386.806,111.806
24575,49,273.815,54.8154
24864,29,786.63,640.63
24866,29,365.285,365.285
25202,45,777.799,361.799
25207,32,793.984,393.984
25212,32,395.43,319.43
25215,32,337.833,337.833
25785,76,795.562,635.562
26088,76,795.812,744.812
26090,76,757.209,757.209
26150,54,799.093,623.093
26155,54,687.072,687.072
29674,64,767.988,475.988
31279,56,797.488,468.488
31281,56,327.454,251.454
31282,56,368.072,368.072
32085,56,498.848,328.848
38432,66,785.387,421.387
39014,31,797.731,479.731
48401,74,800.709,673.709
48660,74,800.921,655.921
48768,73,751.246,522.246
48846,50,791.197,442.197
48994,50,601.068,359.068
49027,73,578.865,578.865
49105,71,797.877,576.877
49250,15,774.4,412.4
49365,25,772.75,652.75
49812,15,745.81,425.81
49966,74,787.067,787.067
50467,78,788.636,721.636
50677,6,799.519,200.519
50736,67,787.44,170.44
50761,78,789.229,779.229
50832,6,644.027,180.027
51061,19,798.264,409.264
51127,6,786.139,786.139
51504,59,789.71,770.71
51645,75,777.917,312.917
51779,5,534.269,291.269
51806,5,760.241,760.241
52388,30,598.412,240.412
52437,95,787.251,487.251
52438,95,299.018,87.0179
52439,30,457.495,118.495
52439,95,211.225,78.2249
52440,30,338.624,127.624
52440,95,147.892,147.892
52441,30,273.1,273.1
54402,28,790.017,649.017
