# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,9,272.563,272.563
1,31,366.995,366.995
1,95,99.5387,85.5387
2,55,469.236,469.236
2,95,627.364,627.364
3,3,696.688,696.688
4,15,526.233,526.233
4,71,293.047,293.047
23,25,762.349,762.349
25,60,798.448,798.448
33,48,707.234,707.234
400,14,505.271,505.271
400,52,600.455,596.455
401,90,800.507,745.507
402,79,698.738,524.738
402,90,79.4163,79.4163
403,79,471.582,471.582
4400,97,656.235,656.235
4500,72,450.365,255.365
4501,72,194.935,177.935
4502,72,485.489,485.489
5329,0,786.949,597.949
5330,0,607.954,607.954
5432,7,774.68,726.68
5500,37,793.055,12.055
5502,37,779.129,740.129
5503,37,86.8867,86.8867
6131,43,715.171,715.171
6337,28,635.661,385.661
6765,19,539.142,539.142
7082,7,198.898,180.898
7089,7,197.902,197.902
10216,22,762.732,467.732
10217,22,477.591,477.591
11197,50,673.478,673.478
11391,45,797.816,797.816
14899,39,793.299,764.299
14928,39,786.599,786.599
23291,82,640.68,640.68
23292,44,787.199,616.199
23293,44,218.313,218.313
24621,43,796.677,796.677
26405,99,690.319,690.319
27660,46,724.079,724.079
31201,98,798.656,543.656
31202,98,254.058,177.058
31203,98,489.712,489.712
31698,93,657.895,657.895
32046,20,796.985,763.985
32047,20,173.389,173.389
40902,41,797.358,797.358
42100,10,783.324,511.324
42101,10,414.409,414.409
42368,74,794.664,794.664
42740,4,775.593,641.593
42741,4,559.609,559.609
43173,1,793.982,793.982
43190,31,792.27,664.27
44368,39,779.199,779.199
44913,27,727.851,727.851
45273,26,776.551,776.551
45674,65,768.235,684.235
45675,65,353.463,353.463
45974,68,796.642,733.642
45975,68,451.158,451.158
46485,57,795.17,726.17
46486,57,472.246,472.246
46613,41,721.004,721.004
46777,68,720.036,720.036
46930,84,763.033,732.033
46931,84,664.694,664.694
47416,41,534.05,534.05
47428,43,794.451,794.451
48204,61,784.174,777.174
48205,61,573.566,573.566
48280,1,793.599,752.599
48281,1,502.543,502.543
48811,97,754.596,754.596
48913,33,794.422,794.422
48965,57,798.913,553.913
48966,57,648.938,648.938
49096,68,771.332,719.332
49097,68,380.205,380.205
49365,80,784.086,565.086
49366,80,482.801,482.801
49467,14,799.941,558.941
49468,14,497.413,497.413
49714,33,745,745
49814,99,785.28,785.28
49850,62,799.629,751.629
49852,62,602.787,602.787
50145,98,799.625,715.625
50146,98,388.43,388.43
50152,87,785.616,785.616
50264,39,753.523,634.523
50265,39,685.912,685.912
50472,79,634.315,484.315
50474,79,347.551,347.551
50595,36,712.552,712.552
50653,62,786.906,786.906
50794,34,794.405,794.405
51311,67,771.692,771.692
51776,65,510.536,510.536
54614,18,791.69,662.69
54616,18,435.101,435.101
55038,77,742.259,742.259
55549,35,800.186,672.186
55550,35,509.588,509.588
56111,46,766.602,766.602
56172,40,774.141,694.141
56173,40,561.961,561.961
56351,35,550.044,499.044
56352,35,557.416,557.416
57421,63,790.864,451.864
57422,63,388.954,337.954
57423,63,341.199,341.199
57681,56,797.134,591.134
57682,56,375.191,375.191
57824,44,788.332,788.332
57855,41,800.809,792.809
57856,41,678.86,678.86
58294,78,794.513,794.513
58323,89,751.411,751.411
59832,29,749.873,738.873
59833,29,463.247,463.247
60896,44,800.811,664.811
63691,57,780.789,572.789
63692,57,550.33,550.33
63873,36,800.727,752.727
63874,36,591.874,591.874
63985,87,777.572,773.572
63986,87,728.229,728.229
65080,0,760.148,692.148
65083,0,410.114,410.114
65300,83,775.89,625.89
65310,83,711.823,711.823
65598,50,797.591,710.591
65599,50,403.95,403.95
66152,44,798.997,755.997
66153,44,689.236,689.236
67558,88,764.868,726.868
67559,88,248.002,248.002
67882,45,774.297,772.297
67883,45,296.14,296.14
68264,22,779.569,516.569
68265,22,481.797,481.797
68401,19,781.281,465.281
68410,19,720.028,720.028
68476,39,780.812,747.812
68477,39,54.8651,54.8651
69446,52,703.346,703.346
70412,66,794.976,749.976
70415,66,68.2388,68.2388
70791,16,784.97,696.97
70792,16,277.229,277.229
71480,67,798.077,798.077
71695,82,777.546,634.546
71752,43,734.364,734.364
71807,82,761.59,761.59
72000,50,792.681,678.681
72001,50,587.712,587.712
72081,72,797.984,781.984
72701,78,774.49,771.49
72702,78,647.532,647.532
