# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,22,376.043,376.043
1,82,354.789,354.789
14,77,573.191,573.191
18,37,797.112,797.112
30,63,798.584,798.584
319,87,760.339,760.339
400,62,650.261,241.261
416,62,517.838,517.838
948,13,794.836,794.836
1051,95,749.938,749.938
6000,2,793.793,298.793
6001,2,494.926,207.926
6002,2,286.781,210.781
6003,2,317.636,317.636
6404,5,793.081,446.081
6405,5,395.383,395.383
6764,94,794.193,195.193
6766,94,597.756,32.7556
6767,94,564.055,33.0551
6768,94,530.009,47.0093
6769,94,482.063,69.063
6770,94,412.029,64.0288
6771,94,347.32,54.3198
6772,94,292.398,46.3984
6773,94,245.796,55.7958
6775,94,188.317,40.3171
6777,94,146.553,139.553
6779,94,202.018,202.018
