# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,11,389.433,389.433
1,15,155.057,155.057
1,68,749.461,749.461
2,78,347.931,347.931
2,79,394.33,394.33
4,97,793.799,793.799
11,67,748.688,748.688
67,16,757.888,757.888
400,44,400.012,344.012
400,60,750.402,492.402
401,44,413.732,413.732
403,41,547.826,397.826
403,60,392.72,392.72
403,92,597.613,366.613
408,41,684.556,684.556
420,53,760.286,297.286
421,53,462.327,23.3272
422,53,438.087,61.0872
423,53,429.254,429.254
809,24,776.434,716.434
809,51,796.306,583.306
815,24,465.983,465.983
909,51,761.119,761.119
1006,27,621.379,621.379
2113,32,785.345,785.345
2481,94,782.799,782.799
4000,28,791.632,134.632
4001,28,656.736,197.736
4002,28,512.851,512.851
4442,0,791.548,720.548
4803,28,450.6,232.6
4804,28,217.008,154.008
4805,28,286.66,286.66
24001,86,797.883,661.883
24093,86,494.536,402.536
24492,18,790.877,565.877
24504,18,349.38,349.38
24655,64,794.282,722.282
24973,82,800.673,641.673
24974,82,498.572,498.572
25685,68,799.806,83.8056
25687,68,714.615,87.6153
25689,68,625.527,95.5266
25691,68,528.261,115.261
25693,68,411.172,162.172
25695,68,255.275,255.275
25775,82,450.906,41.9064
25776,82,408.39,55.3899
25777,82,352.146,179.146
25778,82,172.104,64.1042
25781,82,105.363,80.3628
25782,82,111.582,111.582
25893,2,778.032,269.032
25894,2,508.779,221.779
25895,2,286.878,84.8777
25896,2,688.01,688.01
26150,21,783.431,29.4314
26151,21,753.477,20.4773
26152,21,732.312,21.3115
26153,21,710.136,54.136
26154,21,655.986,44.9863
26155,21,610.349,38.3492
26156,21,571.167,20.1673
26157,21,550.642,19.6418
26158,21,580.992,18.9917
26159,21,561.667,19.6666
26160,21,541.897,26.8968
26161,21,514.239,29.2391
26162,21,484.768,26.7682
26163,21,457.45,24.4503
26164,21,432.676,22.6759
26165,21,409.873,19.8728
26166,21,389.209,5.20916
26167,21,383.979,6.97943
26168,21,376.445,138.445
26169,21,237.331,218.331
26170,21,766.868,766.868
30241,70,728.517,728.517
31210,21,739.309,720.309
35278,57,790.607,674.607
35401,57,743.74,701.74
35604,25,793.425,506.425
35605,25,685.88,685.88
36596,80,800.804,753.804
36891,53,775.833,217.833
37035,43,795.625,732.625
37078,19,775.312,675.312
37587,37,668.635,227.635
37757,37,786.012,660.012
37770,85,800.483,412.483
37771,85,437.679,151.679
37772,85,285.271,161.271
37773,85,353.602,353.602
38020,47,767.589,706.589
38744,0,763.969,454.969
38747,0,306.432,219.432
38749,0,85.1284,10.1284
38752,0,72.6326,1.63264
38755,0,68.4811,5.48114
38757,0,599.494,599.494
38823,10,789.304,12.3044
38826,10,774.2,37.2004
38827,10,736.015,82.0153
38828,10,653.087,596.087
38834,10,51.0559,39.0559
38837,10,59.7516,25.7516
38852,10,47.9384,47.9384
40790,76,794.885,794.885
42340,28,769.083,769.083
43931,6,792.611,792.611
44031,37,781.063,771.063
44099,75,776.321,769.321
44166,60,799.95,799.95
44591,48,791.392,791.392
44924,49,775.335,697.335
45356,68,756.152,756.152
45518,85,783.398,771.398
45705,15,783.138,733.138
45906,32,780.727,768.727
45916,15,788.319,788.319
45992,58,787.588,758.588
46366,27,800.503,779.503
46443,66,771.618,771.618
46563,67,793.212,789.212
46624,11,781.807,762.807
46696,73,795.681,795.681
46730,53,795.416,795.416
46844,11,792.63,792.63
46858,82,796.627,796.627
46859,16,792.256,792.256
47045,92,794.52,608.52
47109,80,705.985,705.985
47112,2,800.505,578.505
47175,92,691.446,691.446
47185,34,784.406,781.406
47378,2,758.065,758.065
47424,18,779.291,763.291
47654,11,767.079,767.079
47729,6,778.563,751.563
47995,52,780.123,780.123
48528,55,799.45,799.45
49507,45,793.296,775.296
49688,11,630.811,502.811
49735,11,788.39,788.39
49843,51,669.545,508.545
49938,51,633.4,633.4
51206,56,791.356,791.356
52507,91,793.821,793.821
52716,87,797.718,797.718
54392,92,800.817,753.817
54523,41,790.227,790.227
54621,92,776.823,776.823
55623,88,788.602,785.602
55748,85,796.146,655.146
56003,98,793.265,670.265
56131,83,771.498,558.498
56132,33,755.099,755.099
56197,55,793.393,793.393
56299,83,795.698,786.698
56601,18,796.861,786.861
56615,31,786.473,755.473
56624,24,772.259,748.259
56678,74,769.133,695.133
56733,41,787.608,722.608
56857,27,795.452,740.452
56933,1,797.551,771.551
56962,96,793.839,696.839
57122,90,794.282,649.282
57262,90,796.836,775.836
57330,70,789.282,723.282
57501,91,789.643,744.643
57647,71,796.646,759.646
57706,50,800.866,697.866
57733,46,790.085,741.085
57802,82,800.474,796.474
58052,50,797.607,797.607
58191,95,800.537,769.537
58490,0,793.001,793.001
58628,10,794.281,740.281
58638,40,775.114,775.114
58756,36,793.542,790.542
58813,13,737.427,737.427
58940,98,793.574,793.574
58946,39,795.378,773.378
58969,66,792.823,736.823
58989,10,794.232,791.232
59004,14,791.668,747.668
59091,14,759.233,759.233
59174,29,800.895,755.895
59287,16,800.131,709.131
59370,64,766.788,759.788
59377,60,800.35,795.35
59730,9,800.585,736.585
59752,97,797.864,691.864
59792,95,800.235,797.235
59807,64,767.477,691.477
60006,16,800.021,793.021
60036,4,778.594,643.594
60075,97,799.925,659.925
60138,54,794.513,794.513
60228,9,792.184,692.184
60291,64,798.439,599.439
60339,20,800.115,793.115
60401,51,798.336,634.336
60485,64,755.445,755.445
60575,10,793.998,754.998
60579,1,797.567,775.567
60600,21,788.263,743.263
60672,60,794.409,794.409
60870,46,798.34,745.34
60928,38,782.841,777.841
61017,46,791.032,726.032
61025,36,797.59,797.59
61081,72,789.159,785.159
61217,26,800.449,666.449
61235,51,798.264,797.264
61260,12,792.094,792.094
61531,26,800.6,726.6
61547,20,797.947,776.947
61958,42,797.597,659.597
61984,22,796.518,700.518
62006,14,797.11,736.11
62273,81,752.94,752.94
62439,48,767.236,680.236
62781,4,783.253,763.253
62842,71,740.81,740.81
63333,87,786.726,556.726
63489,87,724.535,581.535
63676,47,785.135,577.135
63685,50,790.412,454.412
63787,47,738.13,738.13
63973,50,797.064,797.064
63993,18,793.875,264.875
64004,18,671.485,671.485
65710,4,799.734,730.734
66258,43,793.927,637.927
66320,27,793.84,781.84
66361,62,782.557,587.557
66575,6,776.084,761.084
66593,25,740.784,740.784
67262,29,800.634,777.634
67683,24,796.767,546.767
67708,20,800.657,631.657
67832,24,791.018,635.018
67891,20,703.267,703.267
67967,77,800.088,442.088
68040,31,800.59,799.59
70459,83,780.306,708.306
70608,10,793.569,601.569
70937,65,793.361,723.361
71332,94,761.111,761.111
71362,44,798.451,737.451
71363,83,796.715,751.715
71617,87,781.577,565.577
71829,87,776.359,776.359
71938,57,797.905,766.905
72054,89,800.108,733.108
72167,70,787.652,720.652
72210,65,794.53,659.53
72395,65,750.524,724.524
72526,65,745.869,524.869
72533,94,784.578,633.578
74218,6,790.366,731.366
74441,63,796.844,619.844
74535,63,761.768,761.768
75114,94,800.682,795.682
75126,97,790.854,758.854
75146,58,796.691,796.691
75239,52,793.872,690.872
75360,80,791.041,599.041
75615,89,789.494,647.494
75694,4,798.124,607.124
75694,80,796.804,577.804
75699,46,795.553,788.553
75879,89,778.365,687.365
75916,65,795.129,614.129
76117,65,730.997,690.997
76257,62,793.021,758.021
76562,80,794.287,711.287
76798,11,763.76,695.76
76867,80,789.588,778.588
77019,2,795.444,786.444
77045,11,771.16,611.16
77050,87,800.302,778.302
77541,80,798.124,758.124
77553,66,800.848,790.848
77907,56,796.904,753.904
79766,30,792.563,748.563
