# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,40,140.868,140.868
2,59,440.888,440.888
6,57,780.419,780.419
29,2,719.366,719.366
76,78,788.048,788.048
83,58,742.755,742.755
328,65,799.028,775.028
402,92,797.085,338.085
403,92,600.285,600.285
405,15,783.586,208.586
406,15,574.169,527.169
421,15,627.835,627.835
421,51,776.131,776.131
431,90,792.963,792.963
802,94,773.214,773.214
966,6,638.978,638.978
1200,16,698.743,698.743
1876,21,596.03,596.03
2250,52,500.023,500.023
2300,35,400.467,135.467
2301,35,264.692,127.692
2302,35,136.209,122.209
2303,35,119.846,119.846
2400,98,798.712,453.712
2401,98,446.945,446.945
2915,34,789.827,718.827
2916,34,620.184,620.184
3051,52,799.271,799.271
3150,3,787.681,787.681
3201,44,778.275,516.275
3202,27,758.043,758.043
3202,44,540.297,540.297
3300,72,664.81,664.81
3400,12,575.607,487.607
3405,12,697.816,697.816
3504,35,400.467,355.467
3505,35,328.091,328.091
3617,80,799.366,777.366
3632,80,799.878,799.878
4002,98,778.686,778.686
4121,19,786.146,786.146
4229,24,796.597,796.597
4405,89,778.829,752.829
4421,89,797.413,797.413
4500,31,793.414,793.414
4552,4,793.904,793.904
4558,61,796.343,789.343
4559,61,768.994,768.994
4681,95,791.117,791.117
4817,44,800.127,794.127
4818,44,771.141,771.141
4968,54,795.557,763.557
4969,54,726.598,726.598
5052,74,789.705,652.705
5053,74,523.35,523.35
5078,11,785.208,784.208
5200,5,795.756,705.756
5201,5,630.518,630.518
5201,69,779.911,767.911
5225,89,789.015,789.015
5300,69,791.156,791.156
5418,70,795.301,792.301
5419,70,768.493,768.493
5433,24,800.325,798.325
5434,24,755.974,755.974
5647,80,786.21,777.21
5648,80,741.369,741.369
6027,89,522.633,522.633
6103,69,778.871,778.871
6120,55,800.049,788.049
6125,55,792.361,792.361
6295,78,798.31,798.31
6379,61,799.231,799.231
6453,15,800.348,785.348
6504,49,794.059,678.059
6505,49,761.902,761.902
6562,76,797.1,797.1
6683,95,798.919,787.919
6684,95,725.453,725.453
6686,21,738.545,738.545
6832,90,799.488,786.488
6833,90,732.723,732.723
7203,97,789.608,789.608
7204,40,800.637,755.637
7206,40,756.984,756.984
7255,48,798.992,798.992
7336,58,800.468,782.468
7337,58,777.167,777.167
7500,46,647.144,614.144
7501,46,594.022,594.022
7613,16,800.19,764.19
7614,16,707.007,707.007
7713,83,787.732,787.732
7804,87,795.493,795.493
7816,12,786.879,732.879
7817,12,695.309,695.309
7825,68,788.781,788.781
8148,4,781.292,750.292
8230,76,797.508,797.508
8238,42,792.816,792.816
8416,65,798.663,798.663
8434,90,790.273,790.273
8486,48,800.642,786.642
8505,69,691.851,691.851
8506,14,800.284,788.284
8538,14,770.721,770.721
8670,87,797.366,797.366
8711,78,800.271,767.271
8712,78,794.185,794.185
8767,91,791.32,791.32
8972,64,797.746,786.746
8974,64,775.13,775.13
9105,95,717.936,717.936
9124,53,719.443,719.443
