# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,39,280.3,280.3
1,76,646.831,646.831
1,93,244.72,244.72
1,94,99.8804,50.8804
2,34,740.894,740.894
2,38,773.004,773.004
2,94,48.6426,36.6426
3,94,37.432,37.432
11,4,750.608,750.608
149,27,563.314,563.314
400,20,798.462,207.462
400,92,597.781,597.781
401,20,690.864,163.864
402,20,526.67,160.67
403,20,365.384,161.384
404,20,203.921,157.921
405,20,281.627,281.627
672,75,728.965,485.965
673,75,242.867,168.867
674,75,141.372,141.372
800,53,792.059,717.059
801,53,514.199,514.199
883,54,799.404,795.404
1551,28,634.286,634.286
1604,85,792.883,792.883
6414,84,778.754,560.754
6438,84,405.44,405.44
