# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,87,689.485,689.485
5,54,753.373,753.373
141,5,793.56,793.56
402,67,795.606,479.606
408,13,792.346,792.346
436,57,736.093,736.093
437,67,784.092,784.092
832,7,587.475,587.475
1527,0,683.125,683.125
1621,12,785.631,184.631
1622,12,600.52,423.52
1624,12,624.73,624.73
1677,7,692.542,692.542
1709,92,794.507,775.507
1766,51,234.843,187.843
1767,51,97.188,97.188
1811,83,733.775,733.775
1995,95,768.165,611.165
2000,19,755.525,550.525
2001,19,204.797,132.797
2002,19,150.447,150.447
2105,2,745.743,638.743
2106,2,344.229,344.229
2590,92,706.024,706.024
4161,95,772.925,637.925
4951,24,793.475,793.475
13765,50,791.881,767.881
13790,50,797.101,797.101
24418,11,799.5,795.5
28000,44,795.362,623.362
28002,44,750.255,750.255
35802,3,678.237,678.237
38445,13,769.665,769.665
39775,4,772.328,740.328
39791,47,785.458,785.458
39888,39,743.669,725.669
41019,4,797.318,735.318
41022,4,782.91,782.91
41060,87,790.939,760.939
41213,2,799.769,775.769
41327,2,795.976,795.976
41348,87,799.994,799.994
41355,32,798.76,798.76
41538,15,791.78,725.78
41620,89,746.232,631.232
41630,89,793.571,793.571
41639,15,742.275,742.275
43260,71,798.026,798.026
50801,82,797.652,692.652
50837,82,466.277,466.277
52008,28,790.346,717.346
52101,27,792.102,792.102
52300,28,777.006,777.006
52697,59,782.141,779.141
52880,50,777.548,709.548
52900,80,798.496,727.496
52902,80,672.188,672.188
53294,24,787.376,740.376
54420,45,795.522,795.522
54669,60,778.525,743.525
54931,2,798.731,798.731
55068,4,782.973,782.973
55384,0,786.992,786.992
55597,42,778.039,735.039
55612,97,756.169,756.169
55621,40,800.749,759.749
55622,40,667.606,667.606
55663,75,493.042,272.042
55664,75,284.241,284.241
55688,85,642.527,364.527
55689,85,352.177,352.177
55897,50,795.943,657.943
55898,50,785.26,785.26
55908,68,774.46,774.46
57723,58,788.484,381.484
57724,58,563.864,563.864
57900,59,794.027,534.027
57910,59,494.45,494.45
58821,45,779.669,566.669
58822,45,695.146,695.146
59793,77,798.716,760.716
60035,77,799.72,688.72
60063,77,741.653,741.653
60229,83,790.283,790.283
60626,80,797.871,797.871
61370,55,799.835,690.835
61460,70,798.697,798.697
61512,55,794.141,794.141
65109,53,796.344,796.344
65336,46,793.393,676.393
65337,46,117.995,117.995
65362,54,793.483,359.483
65363,54,433.259,302.259
65364,54,145.975,145.975
66646,41,791.351,112.351
66648,41,677.284,555.284
66650,41,142.698,142.698
66932,2,792.413,259.413
66933,2,532.595,198.595
66934,2,333.363,163.363
66935,2,190.897,190.897
67206,25,723.025,517.025
67269,25,797.627,797.627
68725,71,535.397,535.397
69131,12,774.764,432.764
69281,63,786.753,662.753
69325,63,547.398,547.398
69571,33,773.276,751.276
70202,55,795.469,401.469
70364,32,778.269,6.269
70405,59,759.791,698.791
70409,59,283.061,283.061
70424,32,751.673,186.673
70436,32,553.32,24.3196
70447,32,518.283,50.283
71149,92,728.037,10.0374
71161,92,706.201,0.200897
71173,92,694.029,0.0288414
71185,92,682.861,282.861
71197,92,388.059,0.0594105
71209,92,376.051,0.0506369
71224,43,794.354,358.354
71230,92,355.039,0.0386518
71231,92,697.586,697.586
71248,43,462.012,93.0125
71272,43,395.302,197.302
71273,84,758.62,455.62
71274,84,302.471,245.471
71276,10,666.252,293.252
71286,84,226.058,226.058
71288,10,431.127,431.127
71308,43,337.092,337.092
