# =-=-=-=-=-=-=-=-=-=-=
# LOG DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
# =-= Roborobo! 
# =-= Official version tag    : 20120605
# =-= Current build name      : Amsterdam build
# =-= Compilation version tag : Mar 18 2014 - 09:10:25
#
# Loaded time stamp           : 20140326-01h44m06s037393us
#
# random seed             : 1395798246
28 : 95 c 0
28 : Agent Points Created 0
29 : 7 c 0
29 : 43 c 0
29 : Agent Points Created 0
30 : 38 c 0
30 : 43 c 0
30 : 57 c 0
30 : Agent Points Created 0
31 : 34 c 0
31 : 54 c 0
31 : 79 c 0
31 : Agent Points Created 0
32 : 46 c 0
32 : 67 c 0
32 : 70 c 0
32 : 72 c 0
32 : 77 c 0
32 : Agent Points Created 0
33 : 7 c 0
33 : 94 c 0
33 : Agent Points Created 0
34 : 31 c 0
34 : 65 c 0
34 : 91 c 0
34 : 97 c 0
34 : Agent Points Created 0
35 : 10 c 0
35 : 92 c 0
35 : Agent Points Created 0
36 : 46 c 0
36 : 61 c 0
36 : 84 c 0
36 : Agent Points Created 0
37 : Agent Points Created 0
38 : 27 c 0
38 : 51 c 0
38 : Agent Points Created 0
39 : 43 c 0
39 : Agent Points Created 0
40 : 72 c 0
40 : Agent Points Created 0
41 : 34 c 0
41 : 73 c 0
41 : 90 c 0
41 : Agent Points Created 0
42 : 64 c 0
42 : Agent Points Created 0
43 : 10 c 0
43 : 41 c 0
43 : Agent Points Created 0
44 : 73 c 0
44 : Agent Points Created 0
45 : 6 c 0
45 : 65 c 0
45 : Agent Points Created 0
46 : Agent Points Created 0
47 : Agent Points Created 0
48 : Agent Points Created 0
49 : 6 c 0
49 : 31 c 0
49 : Agent Points Created 0
50 : 41 c 0
50 : 45 c 0
50 : Agent Points Created 0
51 : 12 c 0
51 : 17 c 0
51 : 19 c 0
51 : 25 c 0
51 : 29 c 0
51 : 34 c 0
51 : 35 c 0
51 : 38 c 0
51 : 46 c 0
51 : 56 c 0
51 : 56 c 0
51 : 59 c 0
51 : 60 c 0
51 : 61 c 0
51 : 75 c 0
51 : 76 c 0
51 : 78 c 0
51 : 90 c 0
51 : 90 c 0
51 : 97 c 0
51 : Agent Points Created 0
52 : 7 c 0
52 : 43 c 0
52 : 46 c 0
52 : Agent Points Created 0
53 : 64 c 0
53 : 95 c 0
53 : Agent Points Created 0
54 : 41 c 0
54 : 53 c 0
54 : 99 c 0
54 : Agent Points Created 0
55 : 32 c 0
55 : 57 c 0
55 : 61 c 0
55 : Agent Points Created 0
56 : 34 c 0
56 : 41 c 0
56 : 79 c 0
56 : Agent Points Created 0
57 : 6 c 0
57 : 26 c 0
57 : 26 c 0
57 : 38 c 0
57 : 46 c 0
57 : 49 c 0
57 : Agent Points Created 0
58 : 92 c 0
58 : Agent Points Created 0
59 : 65 c 0
59 : 91 c 0
59 : Agent Points Created 0
60 : 43 c 0
60 : 43 c 0
60 : 73 c 0
60 : 81 c 0
60 : Agent Points Created 0
61 : 22 c 0
61 : 38 c 0
61 : 46 c 0
61 : 61 c 0
61 : Agent Points Created 0
62 : 67 c 0
62 : Agent Points Created 0
63 : 27 c 0
63 : 70 c 0
63 : 77 c 0
63 : Agent Points Created 0
64 : Agent Points Created 0
65 : 72 c 0
65 : 72 c 0
65 : Agent Points Created 0
66 : 34 c 0
66 : 73 c 0
66 : 90 c 0
66 : Agent Points Created 0
67 : 6 c 0
67 : Agent Points Created 0
68 : 10 c 0
68 : 19 c 0
68 : 43 c 0
68 : Agent Points Created 0
69 : 65 c 0
69 : Agent Points Created 0
70 : 7 c 0
70 : 72 c 0
70 : 92 c 0
70 : Agent Points Created 0
71 : 6 c 0
71 : Agent Points Created 0
72 : Agent Points Created 0
73 : 45 c 0
73 : 81 c 0
73 : Agent Points Created 0
74 : 15 c 0
74 : 71 c 0
74 : Agent Points Created 0
75 : 79 c 0
75 : Agent Points Created 0
76 : 12 c 0
76 : 17 c 0
76 : 34 c 0
76 : 46 c 0
76 : 56 c 0
76 : 56 c 0
76 : 60 c 0
76 : 64 c 0
76 : 75 c 0
76 : 78 c 0
76 : 90 c 0
76 : 90 c 0
76 : Agent Points Created 0
77 : 95 c 0
77 : Agent Points Created 0
78 : 56 c 0
78 : 56 c 0
78 : Agent Points Created 0
79 : 35 c 0
79 : 38 c 0
79 : 54 c 0
79 : 70 c 0
79 : Agent Points Created 0
80 : 6 c 0
80 : 43 c 0
80 : 61 c 0
80 : Agent Points Created 0
81 : 65 c 0
81 : 79 c 0
81 : Agent Points Created 0
82 : 6 c 0
82 : 34 c 0
82 : 37 c 0
82 : 46 c 0
82 : 49 c 0
82 : 57 c 0
82 : 59 c 0
82 : 85 c 0
82 : Agent Points Created 0
83 : Agent Points Created 0
84 : 70 c 0
84 : 91 c 0
84 : Agent Points Created 0
85 : 6 c 0
85 : Agent Points Created 0
86 : 46 c 0
86 : 61 c 0
86 : 61 c 0
86 : Agent Points Created 0
87 : 46 c 0
87 : 55 c 0
87 : Agent Points Created 0
88 : 27 c 0
88 : 43 c 0
88 : 43 c 0
88 : Agent Points Created 0
89 : Agent Points Created 0
90 : 6 c 0
90 : 57 c 0
90 : 65 c 0
90 : Agent Points Created 0
91 : 34 c 0
91 : 38 c 0
91 : 90 c 0
91 : Agent Points Created 0
92 : 67 c 0
92 : Agent Points Created 0
93 : 7 c 0
93 : 10 c 0
93 : 19 c 0
93 : Agent Points Created 0
94 : 7 c 0
94 : Agent Points Created 0
95 : 43 c 0
95 : 64 c 0
95 : 72 c 0
95 : Agent Points Created 0
96 : Agent Points Created 0
97 : Agent Points Created 0
98 : 22 c 0
98 : 77 c 0
98 : Agent Points Created 0
99 : 0 die
99 : 0 lf 100
99 : 0 a 0.233209
99 : 1 die
99 : 1 lf 100
99 : 1 a 0.378965
99 : 4 die
99 : 4 lf 100
99 : 4 a 0.553871
99 : 5 die
99 : 5 lf 100
99 : 5 a 0.233209
99 : 8 die
99 : 8 lf 100
99 : 8 a 0.204058
99 : 9 die
99 : 9 lf 100
99 : 9 a 0.174907
99 : 13 die
99 : 13 lf 100
99 : 13 a 0.378965
99 : 14 die
99 : 14 lf 100
99 : 14 a 0.145756
99 : 18 die
99 : 18 lf 100
99 : 18 a 0.0583022
99 : 20 die
99 : 20 lf 100
99 : 20 a 0.437267
99 : 21 die
99 : 21 lf 100
99 : 21 a 0.728778
99 : 23 die
99 : 23 lf 100
99 : 23 a 0.0583022
99 : 24 die
99 : 24 lf 100
99 : 24 a 0.495569
99 : 30 die
99 : 30 lf 100
99 : 30 a 0.378965
99 : 33 die
99 : 33 lf 100
99 : 33 a 0.145756
99 : 42 die
99 : 42 lf 100
99 : 42 a 0.78708
99 : 44 die
99 : 44 lf 100
99 : 44 a 0.174907
99 : 47 die
99 : 47 lf 100
99 : 47 a 0.204058
99 : 48 die
99 : 48 lf 100
99 : 48 a 0.233209
99 : 52 die
99 : 52 lf 100
99 : 52 a 0.466418
99 : 54 c 0
99 : 58 die
99 : 58 lf 100
99 : 58 a 0.204058
99 : 66 die
99 : 66 lf 100
99 : 66 a 0.612174
99 : 68 die
99 : 68 lf 100
99 : 68 a 0.670476
99 : 69 die
99 : 69 lf 100
99 : 69 a 0.845382
99 : 71 c 0
99 : 73 c 0
99 : 74 die
99 : 74 lf 100
99 : 74 a 0.320662
99 : 83 die
99 : 83 lf 100
99 : 83 a 0.466418
99 : 86 die
99 : 86 lf 100
99 : 86 a 0.349813
99 : 88 die
99 : 88 lf 100
99 : 88 a 0.204058
99 : 89 die
99 : 89 lf 100
99 : 89 a 0.145756
99 : 93 die
99 : 93 lf 100
99 : 93 a 0.320662
99 : 96 die
99 : 96 lf 100
99 : 96 a 0.378965
99 : 98 die
99 : 98 lf 100
99 : 98 a 0.26236
99 : Agent Points Created 0
100 : 61 c 0
100 : 61 c 0
100 : 79 c 0
100 : Agent Points Created 0
101 : 12 c 0
101 : 17 c 0
101 : 34 c 0
101 : 46 c 0
101 : 56 c 0
101 : 56 c 0
101 : 60 c 0
101 : 75 c 0
101 : 78 c 0
101 : 90 c 0
101 : 92 c 0
101 : Agent Points Created 0
102 : 15 c 0
102 : 61 c 0
102 : 73 c 0
102 : 97 c 0
102 : Agent Points Created 0
103 : 55 c 0
103 : 56 c 0
103 : 56 c 0
103 : 65 c 0
103 : 72 c 0
103 : Agent Points Created 0
104 : 16 c 0
104 : 81 c 0
104 : Agent Points Created 0
105 : 61 c 0
105 : 72 c 0
105 : Agent Points Created 0
106 : 43 c 0
106 : 79 c 0
106 : 97 c 0
106 : Agent Points Created 0
107 : 6 c 0
107 : 37 c 0
107 : 49 c 0
107 : 85 c 0
107 : 95 c 0
107 : 97 c 0
107 : Agent Points Created 0
108 : 57 c 0
108 : Agent Points Created 0
109 : 7 c 0
109 : 35 c 0
109 : Agent Points Created 0
110 : 38 c 0
110 : 73 c 0
110 : Agent Points Created 0
111 : 6 c 0
111 : 61 c 0
111 : 99 c 0
111 : Agent Points Created 0
112 : 64 c 0
112 : 65 c 0
112 : Agent Points Created 0
113 : 90 c 0
113 : Agent Points Created 0
114 : 43 c 0
114 : 91 c 0
114 : Agent Points Created 0
115 : 6 c 0
115 : 43 c 0
115 : 46 c 0
115 : 57 c 0
115 : Agent Points Created 0
116 : 34 c 0
116 : 40 c 0
116 : 97 c 0
116 : 99 c 0
116 : Agent Points Created 0
117 : 46 c 0
117 : 55 c 0
117 : Agent Points Created 0
118 : 10 c 0
118 : 19 c 0
118 : 26 c 0
118 : 81 c 0
118 : 94 c 0
118 : Agent Points Created 0
119 : Agent Points Created 0
120 : 27 c 0
120 : 43 c 0
120 : 99 c 0
120 : Agent Points Created 0
121 : 38 c 0
121 : 45 c 0
121 : 65 c 0
121 : Agent Points Created 0
122 : 67 c 0
122 : Agent Points Created 0
123 : 92 c 0
123 : Agent Points Created 0
124 : 71 c 0
124 : Agent Points Created 0
125 : 7 c 0
125 : 61 c 0
125 : 61 c 0
125 : 79 c 0
125 : Agent Points Created 0
126 : 12 c 0
126 : 17 c 0
126 : 34 c 0
126 : 46 c 0
126 : 56 c 0
126 : 56 c 0
126 : 60 c 0
126 : 75 c 0
126 : Agent Points Created 0
127 : 7 c 0
127 : 61 c 0
127 : 77 c 0
127 : Agent Points Created 0
128 : 6 c 0
128 : 15 c 0
128 : 55 c 0
128 : 56 c 0
128 : 56 c 0
128 : Agent Points Created 0
129 : 72 c 0
129 : 73 c 0
129 : 90 c 0
129 : 90 c 0
129 : Agent Points Created 0
130 : 61 c 0
130 : 65 c 0
130 : 73 c 0
130 : Agent Points Created 0
131 : 55 c 0
131 : 91 c 0
131 : Agent Points Created 0
132 : 37 c 0
132 : 38 c 0
132 : 43 c 0
132 : 49 c 0
132 : Agent Points Created 0
133 : 34 c 0
133 : Agent Points Created 0
134 : 57 c 0
134 : 92 c 0
134 : Agent Points Created 0
135 : Agent Points Created 0
136 : Agent Points Created 0
137 : 7 c 0
137 : 97 c 0
137 : Agent Points Created 0
138 : 78 c 0
138 : 97 c 0
138 : Agent Points Created 0
139 : 43 c 0
139 : 61 c 0
139 : 65 c 0
139 : 90 c 0
139 : Agent Points Created 0
140 : 46 c 0
140 : Agent Points Created 0
141 : 40 c 0
141 : 43 c 0
141 : 57 c 0
141 : 99 c 0
141 : Agent Points Created 0
142 : 15 c 0
142 : 34 c 0
142 : 38 c 0
142 : 46 c 0
142 : Agent Points Created 0
143 : 6 c 0
143 : 6 c 0
143 : 10 c 0
143 : 19 c 0
143 : 26 c 0
143 : Agent Points Created 0
144 : 95 c 0
144 : Agent Points Created 0
145 : 16 c 0
145 : 27 c 0
145 : 73 c 0
145 : 99 c 0
145 : Agent Points Created 0
146 : 6 c 0
146 : 38 c 0
146 : 43 c 0
146 : 92 c 0
146 : Agent Points Created 0
147 : 94 c 0
147 : Agent Points Created 0
148 : 55 c 0
148 : 87 die
148 : 87 lf 149
148 : 87 a 0.645629
148 : 92 c 0
148 : 97 c 0
148 : Agent Points Created 0
149 : 28 die
149 : 28 lf 150
149 : 28 a 0.641325
149 : 36 die
149 : 36 lf 150
149 : 36 a 0.602456
149 : 50 die
149 : 50 lf 150
149 : 50 a 0.174907
149 : 63 die
149 : 63 lf 150
149 : 63 a 0.252643
149 : 65 c 0
149 : 71 c 0
149 : 80 die
149 : 80 lf 150
149 : 80 a 0.155473
149 : 82 die
149 : 82 lf 150
149 : 82 a 0.194341
149 : 84 die
149 : 84 lf 150
149 : 84 a 0.252643
149 : Agent Points Created 0
150 : 7 c 0
150 : 61 c 0
150 : 79 c 0
150 : Agent Points Created 0
151 : 12 c 0
151 : 17 c 0
151 : 34 c 0
151 : 46 c 0
151 : 56 c 0
151 : 60 c 0
151 : 75 c 0
151 : Agent Points Created 0
152 : 61 c 0
152 : 67 c 0
152 : Agent Points Created 0
153 : 55 c 0
153 : 56 c 0
153 : 56 c 0
153 : 79 c 0
153 : Agent Points Created 0
154 : 72 c 0
154 : 73 c 0
154 : 81 c 0
154 : 90 c 0
154 : Agent Points Created 0
155 : 6 c 0
155 : 56 c 0
155 : 61 c 0
155 : 73 c 0
155 : 99 c 0
155 : Agent Points Created 0
156 : 76 c 0
156 : 97 c 0
156 : Agent Points Created 0
157 : 7 c 0
157 : 37 c 0
157 : 49 c 0
157 : 64 c 0
157 : Agent Points Created 0
158 : 43 c 0
158 : Agent Points Created 0
159 : 34 c 0
159 : 57 c 0
159 : 59 c 0
159 : Agent Points Created 0
160 : 94 c 0
160 : Agent Points Created 0
161 : 79 c 0
161 : Agent Points Created 0
162 : 25 c 0
162 : 77 c 0
162 : Agent Points Created 0
163 : 78 c 0
163 : Agent Points Created 0
164 : 43 c 0
164 : 61 c 0
164 : 81 c 0
164 : Agent Points Created 0
165 : 26 c 0
165 : 46 c 0
165 : 65 c 0
165 : Agent Points Created 0
166 : 7 c 0
166 : 26 c 0
166 : 43 c 0
166 : 90 c 0
166 : 99 c 0
166 : Agent Points Created 0
167 : 34 c 0
167 : 46 c 0
167 : 57 c 0
167 : 65 c 0
167 : Agent Points Created 0
168 : 10 c 0
168 : 31 c 0
168 : 31 c 0
168 : 40 c 0
168 : 54 c 0
168 : Agent Points Created 0
169 : 61 c 0
169 : 90 c 0
169 : Agent Points Created 0
170 : 26 c 0
170 : 45 c 0
170 : Agent Points Created 0
171 : 43 c 0
171 : Agent Points Created 0
172 : 6 c 0
172 : Agent Points Created 0
173 : 38 c 0
173 : 55 c 0
173 : Agent Points Created 0
174 : 71 c 0
174 : Agent Points Created 0
175 : 61 c 0
175 : 91 c 0
175 : Agent Points Created 0
176 : 12 c 0
176 : 17 c 0
176 : 34 c 0
176 : 46 c 0
176 : 56 c 0
176 : 60 c 0
176 : 75 c 0
176 : Agent Points Created 0
177 : 61 c 0
177 : 97 c 0
177 : Agent Points Created 0
178 : 7 c 0
178 : 38 c 0
178 : 56 c 0
178 : 56 c 0
178 : 79 c 0
178 : Agent Points Created 0
179 : 72 c 0
179 : 90 c 0
179 : Agent Points Created 0
180 : 6 c 0
180 : 56 c 0
180 : 61 c 0
180 : 95 c 0
180 : Agent Points Created 0
181 : 16 c 0
181 : 67 c 0
181 : 76 c 0
181 : 76 c 0
181 : Agent Points Created 0
182 : 37 c 0
182 : 49 c 0
182 : Agent Points Created 0
183 : 27 c 0
183 : 91 c 0
183 : 99 c 0
183 : Agent Points Created 0
184 : 43 c 0
184 : 55 c 0
184 : 57 c 0
184 : 79 c 0
184 : Agent Points Created 0
185 : 34 c 0
185 : 91 c 0
185 : 97 c 0
185 : Agent Points Created 0
186 : Agent Points Created 0
187 : 25 c 0
187 : 73 c 0
187 : 92 c 0
187 : Agent Points Created 0
188 : 73 c 0
188 : Agent Points Created 0
189 : 43 c 0
189 : Agent Points Created 0
190 : 46 c 0
190 : 64 c 0
190 : Agent Points Created 0
191 : 43 c 0
191 : 65 c 0
191 : 97 c 0
191 : 99 c 0
191 : Agent Points Created 0
192 : 46 c 0
192 : 81 c 0
192 : Agent Points Created 0
193 : 10 c 0
193 : 26 c 0
193 : 34 c 0
193 : 65 c 0
193 : 79 c 0
193 : 90 c 0
193 : Agent Points Created 0
194 : 26 c 0
194 : 57 c 0
194 : 61 c 0
194 : 91 c 0
194 : Agent Points Created 0
195 : 6 c 0
195 : 6 c 0
195 : 26 c 0
195 : Agent Points Created 0
196 : Agent Points Created 0
197 : Agent Points Created 0
198 : 38 c 0
198 : 43 c 0
198 : 55 c 0
198 : Agent Points Created 0
199 : 2 die
199 : 2 lf 200
199 : 2 a 0.291511
199 : 3 die
199 : 3 lf 200
199 : 3 a 0.116604
199 : 32 die
199 : 32 lf 200
199 : 32 a 1.2535
199 : 53 die
199 : 53 lf 200
199 : 53 a 0.0874534
199 : 91 c 0
199 : Agent Points Created 0
200 : 61 c 0
200 : 64 c 0
200 : Agent Points Created 0
201 : 12 c 0
201 : 17 c 0
201 : 34 c 0
201 : 46 c 0
201 : 56 c 0
201 : 60 c 0
201 : 75 c 0
201 : Agent Points Created 0
202 : 61 c 0
202 : Agent Points Created 0
203 : 6 c 0
203 : 56 c 0
203 : 56 c 0
203 : 81 c 0
203 : Agent Points Created 0
204 : 40 c 0
204 : 72 c 0
204 : 94 c 0
204 : 97 c 0
204 : Agent Points Created 0
205 : 56 c 0
205 : 61 c 0
205 : Agent Points Created 0
206 : 71 c 0
206 : 90 c 0
206 : Agent Points Created 0
207 : 37 c 0
207 : 49 c 0
207 : 76 c 0
207 : 76 c 0
207 : 91 c 0
207 : Agent Points Created 0
208 : Agent Points Created 0
209 : 43 c 0
209 : 55 c 0
209 : 57 c 0
209 : Agent Points Created 0
210 : Agent Points Created 0
211 : 34 c 0
211 : 54 c 0
211 : Agent Points Created 0
212 : 6 c 0
212 : 67 c 0
212 : Agent Points Created 0
213 : 76 c 0
213 : Agent Points Created 0
214 : 25 c 0
214 : 43 c 0
214 : Agent Points Created 0
215 : 16 c 0
215 : Agent Points Created 0
216 : 43 c 0
216 : 54 c 0
216 : 65 c 0
216 : 94 c 0
216 : Agent Points Created 0
217 : 46 c 0
217 : 55 c 0
217 : Agent Points Created 0
218 : 10 c 0
218 : 79 c 0
218 : 90 c 0
218 : 99 c 0
218 : Agent Points Created 0
219 : 34 c 0
219 : 45 c 0
219 : 61 c 0
219 : 73 c 0
219 : Agent Points Created 0
220 : 6 c 0
220 : 6 c 0
220 : 26 c 0
220 : 73 c 0
220 : Agent Points Created 0
221 : 27 c 0
221 : 65 c 0
221 : 95 c 0
221 : Agent Points Created 0
222 : Agent Points Created 0
223 : 19 c 0
223 : 46 c 0
223 : Agent Points Created 0
224 : 43 c 0
224 : 90 c 0
224 : Agent Points Created 0
225 : 38 c 0
225 : 61 c 0
225 : 91 c 0
225 : Agent Points Created 0
226 : 12 c 0
226 : 17 c 0
226 : 46 c 0
226 : 56 c 0
226 : 60 c 0
226 : 75 c 0
226 : Agent Points Created 0
227 : 26 c 0
227 : 34 c 0
227 : 55 c 0
227 : 61 c 0
227 : Agent Points Created 0
228 : 26 c 0
228 : 56 c 0
228 : 56 c 0
228 : 64 c 0
228 : 71 c 0
228 : Agent Points Created 0
229 : 72 c 0
229 : 90 c 0
229 : Agent Points Created 0
230 : 38 c 0
230 : 56 c 0
230 : 61 c 0
230 : Agent Points Created 0
231 : 6 c 0
231 : 65 c 0
231 : 81 c 0
231 : 91 c 0
231 : Agent Points Created 0
232 : 37 c 0
232 : 49 c 0
232 : 71 c 0
232 : 76 c 0
232 : 76 c 0
232 : 90 c 0
232 : Agent Points Created 0
233 : Agent Points Created 0
234 : 43 c 0
234 : 55 c 0
234 : 57 c 0
234 : Agent Points Created 0
235 : 61 c 0
235 : Agent Points Created 0
236 : 78 c 0
236 : 97 c 0
236 : Agent Points Created 0
237 : 6 c 0
237 : 34 c 0
237 : 92 c 0
237 : Agent Points Created 0
238 : 76 c 0
238 : Agent Points Created 0
239 : 43 c 0
239 : Agent Points Created 0
240 : Agent Points Created 0
241 : 43 c 0
241 : 54 c 0
241 : 94 c 0
241 : Agent Points Created 0
242 : 46 c 0
242 : 55 c 0
242 : Agent Points Created 0
243 : 10 c 0
243 : 40 c 0
243 : 79 c 0
243 : 99 c 0
243 : Agent Points Created 0
244 : 34 c 0
244 : 81 c 0
244 : 91 c 0
244 : Agent Points Created 0
245 : 26 c 0
245 : 65 c 0
245 : Agent Points Created 0
246 : Agent Points Created 0
247 : 64 c 0
247 : Agent Points Created 0
248 : 46 c 0
248 : Agent Points Created 0
249 : 6 c 0
249 : 6 c 0
249 : 73 c 0
249 : Agent Points Created 0
250 : 38 c 0
250 : 43 c 0
250 : 61 c 0
250 : 73 c 0
250 : Agent Points Created 0
251 : 12 c 0
251 : 17 c 0
251 : 19 c 0
251 : 46 c 0
251 : 56 c 0
251 : 60 c 0
251 : 75 c 0
251 : 91 c 0
251 : Agent Points Created 0
252 : 55 c 0
252 : 78 c 0
252 : Agent Points Created 0
253 : 16 c 0
253 : 34 c 0
253 : 38 c 0
253 : 56 c 0
253 : 56 c 0
253 : 71 c 0
253 : Agent Points Created 0
254 : 72 c 0
254 : 90 c 0
254 : Agent Points Created 0
255 : 56 c 0
255 : 61 c 0
255 : 65 c 0
255 : Agent Points Created 0
256 : 91 c 0
256 : Agent Points Created 0
257 : 6 c 0
257 : 27 c 0
257 : 37 c 0
257 : 49 c 0
257 : 71 c 0
257 : 76 c 0
257 : Agent Points Created 0
258 : 76 c 0
258 : Agent Points Created 0
259 : 55 c 0
259 : 57 c 0
259 : 77 c 0
259 : 94 c 0
259 : Agent Points Created 0
260 : 61 c 0
260 : Agent Points Created 0
261 : 43 c 0
261 : 57 c 0
261 : 78 c 0
261 : 90 c 0
261 : Agent Points Created 0
262 : 67 c 0
262 : Agent Points Created 0
263 : 34 c 0
263 : 61 c 0
263 : 65 c 0
263 : 97 c 0
263 : Agent Points Created 0
264 : 43 c 0
264 : Agent Points Created 0
265 : 6 c 0
265 : 59 c 0
265 : Agent Points Created 0
266 : 43 c 0
266 : Agent Points Created 0
267 : 7 c 0
267 : 46 c 0
267 : 55 c 0
267 : 76 c 0
267 : 97 c 0
267 : Agent Points Created 0
268 : 10 c 0
268 : 40 c 0
268 : 79 c 0
268 : Agent Points Created 0
269 : 45 c 0
269 : Agent Points Created 0
270 : 7 c 0
270 : 34 c 0
270 : Agent Points Created 0
271 : 99 c 0
271 : Agent Points Created 0
272 : Agent Points Created 0
273 : 46 c 0
273 : Agent Points Created 0
274 : 6 c 0
274 : 6 c 0
274 : Agent Points Created 0
275 : 61 c 0
275 : Agent Points Created 0
276 : 17 c 0
276 : 19 c 0
276 : 46 c 0
276 : 56 c 0
276 : 60 c 0
276 : 61 c 0
276 : 75 c 0
276 : 91 c 0
276 : Agent Points Created 0
277 : 55 c 0
277 : 78 c 0
277 : Agent Points Created 0
278 : 43 c 0
278 : 56 c 0
278 : 56 c 0
278 : 71 c 0
278 : 73 c 0
278 : 81 c 0
278 : Agent Points Created 0
279 : 12 c 0
279 : 34 c 0
279 : 72 c 0
279 : 90 c 0
279 : Agent Points Created 0
280 : 26 c 0
280 : 38 c 0
