# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,14,749.458,749.458
4,66,749.087,749.087
9,26,790.293,790.293
108,27,766.415,766.415
400,7,760.313,760.313
400,90,505.246,505.246
406,50,714.439,714.439
800,8,788.98,209.98
801,8,578.491,215.491
802,8,362.177,198.177
803,8,163.253,160.253
804,8,159.481,159.481
900,40,400.507,244.507
901,40,208.479,208.479
2000,54,798.904,798.904
4100,52,796.121,161.121
4101,52,634.827,244.827
4102,52,606.792,606.792
5100,9,774.998,734.998
6082,18,778.48,778.48
6800,36,788.004,745.004
6811,36,748.466,748.466
6856,63,685.525,685.525
22254,71,795.996,795.996
