# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,5,615.811,615.811
1,15,274.662,274.662
1,40,194.492,194.492
1,81,313.151,313.151
2,54,581.539,581.539
15,48,722.887,722.887
400,10,785.235,252.235
400,58,461.062,461.062
400,92,294.343,294.343
401,10,532.986,262.986
401,42,682.524,682.524
402,10,343.179,343.179
466,29,663.364,663.364
532,67,732.4,732.4
800,21,796.244,261.244
801,21,538.829,538.829
878,19,788.823,642.823
1206,6,587.651,498.651
1225,6,763.715,763.715
1310,53,729.047,729.047
1336,67,755.491,755.491
1460,58,591.769,548.769
1519,74,561.567,561.567
2353,19,731.951,663.951
2997,4,778.671,722.671
3545,96,776.201,761.201
3557,75,791.902,536.902
3627,51,740.474,310.474
3708,70,727.733,727.733
3903,51,604.207,334.207
4041,45,781.573,769.573
4173,10,773.218,606.218
4300,99,783.421,440.421
4322,99,495.212,495.212
4385,16,773.993,745.993
4511,45,592.326,508.326
4551,24,771.696,750.696
4800,8,402.753,402.753
4977,97,793.021,710.021
5087,21,794.342,656.342
5098,11,797.105,770.105
5178,63,785.735,684.735
5277,55,782.089,782.089
5409,56,797.452,721.452
5562,84,790.931,790.931
5650,45,764.579,501.579
5704,35,784.345,386.345
5750,19,790.373,732.373
5948,15,795.842,761.842
6221,56,799.996,596.996
6303,98,794.11,794.11
6434,47,795.994,614.994
6457,76,776.209,560.209
6473,76,531.09,531.09
6517,71,776.797,663.797
6528,15,792.25,792.25
6662,40,796.072,796.072
6864,12,794.279,776.279
6916,45,798.535,798.535
6921,28,795.206,783.206
7001,90,793.508,605.508
7032,57,798.337,798.337
7115,91,786.224,729.224
7203,54,771.149,771.149
7473,92,785.282,510.282
7508,32,718.338,718.338
7623,0,794.906,577.906
7634,0,424.92,424.92
7666,59,787.387,763.387
7743,63,767.198,705.198
7799,63,798.679,798.679
7820,12,794.575,709.575
7973,57,787.017,787.017
7987,18,762.973,762.973
8136,97,799.646,716.646
8172,93,616.757,550.757
8188,55,785.777,772.777
8189,55,620.618,620.618
8197,78,789.986,639.986
8262,78,778.398,778.398
8296,40,794.018,541.018
8320,74,653.99,280.99
8329,74,702.74,702.74
8380,40,700.3,700.3
8388,97,784.452,784.452
8400,26,793.631,333.631
8401,26,543.532,543.532
8467,29,718.689,683.689
8519,45,752.318,752.318
8733,7,725.237,725.237
8800,80,375.883,368.883
8852,38,795.974,670.974
8877,38,590.464,590.464
8880,10,799.947,573.947
8966,34,763.534,755.534
8990,73,778.782,706.782
9077,10,779.6,747.6
9111,0,781.185,768.185
9336,27,767.739,654.739
9405,28,798.581,581.581
9553,84,789.956,757.956
9727,99,798.688,798.688
9739,87,798.367,781.367
10043,35,797.581,671.581
10405,10,787.271,668.271
10657,50,799.454,612.454
10841,20,757.033,757.033
11015,52,785.426,778.426
11205,77,771.068,552.068
11276,96,787.195,655.195
11287,77,643.468,643.468
11330,95,760.811,687.811
11519,10,798.566,680.566
11547,17,798.718,562.718
11714,27,782.177,705.177
11850,73,794.907,683.907
11914,1,788.061,776.061
11997,93,756.77,756.77
12099,87,794.316,758.316
12212,8,800.446,786.446
12233,73,798.623,690.623
12262,61,798,647
12264,7,791.157,677.157
12291,77,717.166,717.166
12312,39,792.824,632.824
12423,24,791.111,660.111
12439,27,799.757,385.757
12617,38,799.854,799.854
12617,59,800.142,714.142
12693,34,792.083,653.083
12759,59,731.551,731.551
12901,47,800.272,408.272
13094,77,667.749,667.749
13109,82,787.309,787.309
13122,55,794.305,659.305
13336,34,799.866,698.866
13615,79,733.573,512.573
13616,79,402.168,402.168
13638,30,786.779,786.779
13690,61,798.643,706.643
13789,14,792.151,750.151
13808,83,749.837,749.837
13855,28,743.976,743.976
13895,45,709.29,708.29
13930,1,786.926,786.926
13963,38,796.774,796.774
14009,26,749.203,644.203
14049,61,759.206,753.206
14065,13,783.914,783.914
14094,14,794.966,603.966
14180,10,775.14,611.14
14192,26,784.839,784.839
14196,47,793.716,610.716
14331,68,783.739,690.739
14378,17,744.425,657.425
14397,8,793.083,724.083
14418,79,783.951,783.951
14508,0,794.535,781.535
14581,82,799.363,745.363
14871,30,582.563,582.563
15002,26,720.136,720.136
15188,57,783.499,349.499
15291,77,798.102,798.102
15332,57,590.049,501.049
15738,95,776.091,745.091
16282,62,757.629,600.629
16410,37,792.461,777.461
16447,99,681.492,632.492
16478,81,791.755,354.755
16479,81,436.977,249.977
16480,81,221.974,221.974
16540,67,722.091,610.091
16540,72,800.72,752.72
16545,67,523.135,523.135
16564,70,775.61,711.61
16700,69,773.209,517.209
16769,91,776.713,745.713
16770,91,171.562,171.562
16823,53,780.274,641.274
16824,53,718.833,718.833
16850,68,785.098,587.098
16929,69,657.606,657.606
16931,51,393.476,302.476
16932,51,318.897,318.897
16954,68,794.822,794.822
17936,11,792.627,782.627
18026,8,781.912,781.912
18028,37,793.912,750.912
18201,38,777.284,513.284
18238,40,776.21,422.21
18405,59,787.193,687.193
18438,5,768.937,740.937
18582,55,767.443,767.443
18592,59,684.427,684.427
18592,63,756.43,446.43
19337,90,738.588,671.588
19412,57,795.533,709.533
19622,42,798.386,771.386
20735,53,796.672,557.672
20805,53,748.782,748.782
21017,51,762.788,762.788
21027,69,798.272,681.272
21214,57,798.726,785.726
21278,30,783.07,749.07
21310,66,785.591,627.591
21363,1,793.512,769.512
21565,32,795.434,708.434
21577,84,737.778,670.778
21845,73,798.804,593.804
21941,5,785.433,764.433
22259,80,797.707,785.707
22272,45,768.558,740.558
22444,66,795.259,727.259
22754,56,795.157,696.157
22850,74,790.938,777.938
22932,32,786.397,729.397
22979,57,760.656,710.656
23200,95,794.32,717.32
23341,95,790.667,790.667
23405,32,797.336,686.336
23507,49,799.76,796.76
23812,98,797.877,640.877
23900,61,793.297,732.297
24064,75,793.034,604.034
24161,53,798.565,570.565
24398,75,783.261,493.261
24485,90,783.789,499.789
24516,61,707.386,547.386
24538,96,784.51,700.51
24552,90,754.372,754.372
24695,38,793.745,592.745
24845,40,785.488,728.488
24956,65,793.665,793.665
24998,49,796.917,773.917
25121,96,776.074,741.074
25595,89,799.112,786.112
25620,79,799.344,455.344
25662,79,502.11,388.11
25773,79,653.463,620.463
25900,71,796.779,249.779
25901,71,596.253,448.253
25902,71,741.635,741.635
25933,79,689.074,689.074
27454,95,753.846,717.846
28648,73,794.911,643.911
28656,83,795.013,782.013
29174,95,713.463,713.463
29323,3,796.224,794.224
30163,61,792.449,792.449
30532,96,739.84,739.84
30673,1,795.703,772.703
30854,47,785.862,785.862
30963,10,799.927,754.927
31208,0,799.666,792.666
31750,41,786.782,743.782
31782,80,777.861,712.861
32008,74,782.168,773.168
32042,85,784.305,732.305
32088,99,767.004,752.004
32138,91,789.849,701.849
32164,92,734.4,682.4
32422,99,752.119,752.119
32525,18,799.818,761.818
32585,15,779.024,779.024
32717,71,783.142,783.142
32742,79,775.272,775.272
32769,12,799.724,689.724
32800,89,756.7,756.7
33686,39,800.254,782.254
33982,40,773.564,773.564
34061,72,768.479,768.479
34246,69,786.961,763.961
34256,25,781.223,762.223
34311,59,794.15,794.15
34407,70,784.107,711.107
34442,62,797.27,649.27
34611,74,776.742,669.742
34737,21,799.015,550.015
34767,45,797.084,749.084
34838,86,799.456,762.456
34860,8,797.535,719.535
34892,77,793.118,654.118
34937,21,749.032,698.032
35077,8,709.49,709.49
35094,34,798.635,798.635
35161,77,797.011,769.011
35253,80,743.523,607.523
35350,89,790.987,512.987
35410,67,795.186,795.186
35472,17,779.181,751.181
35484,89,788.928,788.928
35542,28,727.878,727.878
35639,82,787.087,724.087
35713,40,764.932,661.932
35776,30,776.795,724.795
35783,62,763.835,677.835
35991,82,779.668,744.668
36087,90,772.107,501.107
36110,33,786.623,314.623
36134,85,595.683,556.683
36184,62,783.293,774.293
36227,36,785.413,785.413
36252,83,726.666,676.666
36310,78,775.28,462.28
36311,78,456.232,456.232
36329,25,766.868,586.868
36392,67,769.755,727.755
36440,33,782.97,552.97
36460,11,785.033,548.033
36478,99,765.738,606.738
36490,85,683.499,408.499
36563,66,799.281,619.281
36577,12,798.811,687.811
36610,66,763.419,763.419
36699,58,795.117,795.117
36705,89,776.223,557.223
36725,10,799.9,567.9
36849,40,790.976,707.976
36867,89,796.343,542.343
37003,72,785.066,706.066
37017,47,775.871,775.871
37031,64,785.071,738.071
37127,71,778.4,528.4
37137,16,789.104,577.104
37142,2,797.572,784.572
37313,30,791.519,656.519
37314,30,497.544,497.544
37333,5,765.999,505.999
37351,51,270.2,91.1999
37352,51,178.376,93.3759
37353,51,94.4877,94.4877
37426,85,800.582,668.582
37429,5,546.304,546.304
37642,16,688.907,584.907
37643,41,786.519,766.519
37886,87,784.887,724.887
