# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,32,795.726,795.726
1,50,755.992,755.992
1,68,99.3302,83.3302
1,98,549.049,549.049
2,20,594.701,594.701
2,34,699.895,699.895
2,68,486.31,486.31
5,5,719.24,719.24
12,48,524.16,524.16
42,77,383.929,383.929
54,2,626.404,626.404
400,0,616.365,616.365
401,8,800.546,496.546
403,85,772.502,772.502
412,60,711.146,711.146
430,8,774.121,774.121
497,33,792.662,792.662
507,45,787.858,464.858
528,45,352.735,348.735
529,45,318.6,318.6
802,12,641.348,372.348
802,69,732.394,732.394
803,12,268.279,253.279
804,12,407.397,407.397
1000,36,400.857,359.857
1001,36,393.099,393.099
1200,4,796.151,261.151
1201,4,534.767,334.767
1202,4,683.766,683.766
1601,0,450.636,68.6363
1602,0,381.562,298.562
1603,0,371.84,371.84
2535,45,695.81,655.81
3203,3,764.194,764.194
3609,32,777.619,777.619
4406,17,788.919,507.919
4803,20,785.627,676.627
4804,20,540.767,540.767
4805,65,794.597,666.597
4828,65,752.91,752.91
4917,56,799.074,799.074
5297,7,750.032,517.032
5345,7,504.502,504.502
5402,36,626.866,626.866
5438,82,729.313,729.313
38014,72,670.101,184.101
38015,72,485.275,169.275
38016,72,315.518,167.518
38017,72,189.12,189.12
