# =-=-=-=-=-=-=-=-=-=-=
# STATISTICAL DATA 
# =-=-=-=-=-=-=-=-=-=-=
#
1,26,346.16,346.16
2,2,613.94,613.94
2,33,298.602,212.602
3,33,258.184,258.184
10,99,795.881,795.881
14,61,774.007,774.007
28,62,711.167,711.167
42,46,783.164,783.164
400,6,500.594,400.594
400,25,788.002,236.002
401,6,489.363,489.363
401,25,551.111,177.111
402,25,373.188,305.188
403,25,567.424,567.424
419,40,786.688,664.688
431,82,740.735,740.735
434,40,687.419,687.419
449,65,779.154,779.154
651,41,787.525,671.525
824,13,788.977,788.977
825,9,779.992,779.992
1255,29,792.518,792.518
1301,68,790.651,790.651
1600,24,788.605,150.605
1601,24,637.448,76.4477
1602,24,560.828,71.8278
1603,24,488.343,68.3429
1604,24,419.351,67.3509
1605,24,351.734,65.7341
1606,24,285.149,66.1492
1607,24,218.039,68.0392
1608,24,149.52,86.5199
1609,24,406.5,406.5
2002,78,797.479,312.479
2003,78,484.506,375.506
2004,78,164.25,164.25
3562,58,654.909,654.909
4811,99,777.333,235.333
4812,99,541.681,277.681
4813,99,325.834,325.834
5200,10,768.594,76.5943
5201,10,691.402,90.4019
5202,10,600.032,161.032
5204,10,437.879,432.879
5205,10,425.494,425.494
8913,64,791.95,647.95
8914,64,548.54,548.54
47041,7,794.008,749.008
47091,7,692.77,692.77
47371,34,782.378,697.378
47373,34,656.166,656.166
47705,12,798.069,553.069
47763,12,599.205,599.205
65365,6,788.986,788.986
65815,29,783.441,772.441
65817,29,226.718,226.718
68836,0,788.413,116.413
68908,0,750.879,307.879
68932,0,469.797,173.797
69016,0,362.343,92.3429
69027,0,353.75,353.75
75775,6,798.123,798.123
